Name	\\HST1\T1.TTWS1FI
Data Type	Float 32
Number of Values	16734
Time	Value	Value Attributes
7-Mar-2024 14:14:11	251
7-Mar-2024 14:10:25.96875	251
7-Mar-2024 14:07:04.96875	252
7-Mar-2024 13:59:35.84375	251
7-Mar-2024 13:53:40.71875	251
7-Mar-2024 13:48:10.5625	251
7-Mar-2024 13:44:59.5	251
7-Mar-2024 13:40:12.40625	251
7-Mar-2024 13:37:08.34375	250
7-Mar-2024 13:33:06.3125	251
7-Mar-2024 13:29:29.3125	251
7-Mar-2024 13:25:59.21875	251
7-Mar-2024 13:17:12.03125	251
7-Mar-2024 13:11:51.9375	252
7-Mar-2024 13:06:18.875	252
7-Mar-2024 12:59:11.875	252
7-Mar-2024 12:54:59.8125	252
7-Mar-2024 12:50:39.75	252
7-Mar-2024 12:45:52.6875	253
7-Mar-2024 12:37:28.59375	253
7-Mar-2024 12:32:21.46875	254
7-Mar-2024 12:29:48.4375	254
7-Mar-2024 12:25:30.4375	254
7-Mar-2024 12:15:32.28125	255
7-Mar-2024 12:13:46.28125	255
7-Mar-2024 12:07:52.21875	254
7-Mar-2024 12:02:56.15625	255
7-Mar-2024 11:56:30.0625	255
7-Mar-2024 11:52:32	255
7-Mar-2024 11:41:40.875	256
7-Mar-2024 11:38:18.8125	256
7-Mar-2024 11:31:17.65625	256
7-Mar-2024 11:31:15.65625	256
7-Mar-2024 11:30:47.65625	256
7-Mar-2024 11:28:18.65625	256
7-Mar-2024 11:22:03.59375	256
7-Mar-2024 11:10:50.34375	257
7-Mar-2024 11:03:39.25	257
7-Mar-2024 10:54:22.0625	258
7-Mar-2024 10:44:21.0625	258
7-Mar-2024 10:38:11.9375	259
7-Mar-2024 10:29:57.875	259
7-Mar-2024 10:11:47.65625	259
7-Mar-2024 10:08:21.59375	259
7-Mar-2024 10:05:02.59375	259
7-Mar-2024 09:54:52.4375	259
7-Mar-2024 09:46:27.25	259
7-Mar-2024 09:39:28.15625	260
7-Mar-2024 09:30:19.96875	260
7-Mar-2024 09:26:36.875	259
7-Mar-2024 09:17:30.75	260
7-Mar-2024 09:16:57.75	260
7-Mar-2024 09:11:42.71875	259
7-Mar-2024 09:08:14.625	260
7-Mar-2024 09:03:47.5625	260
7-Mar-2024 08:56:23.40625	260
7-Mar-2024 08:52:03.28125	260
7-Mar-2024 08:46:59.1875	260
7-Mar-2024 08:43:26.09375	260
7-Mar-2024 08:36:37	260
7-Mar-2024 08:28:17.9375	260
7-Mar-2024 08:24:41.90625	260
7-Mar-2024 08:22:37.84375	260
7-Mar-2024 08:17:13.78125	260
7-Mar-2024 08:09:54.78125	260
7-Mar-2024 08:01:54.65625	260
7-Mar-2024 07:59:10.65625	260
7-Mar-2024 07:50:50.40625	260
7-Mar-2024 07:47:58.34375	260
7-Mar-2024 07:40:12.21875	260
7-Mar-2024 07:37:00.1875	260
7-Mar-2024 07:32:07.09375	260
7-Mar-2024 07:28:58.09375	260
7-Mar-2024 07:26:57.09375	260
7-Mar-2024 07:25:27.0625	260
7-Mar-2024 07:22:19.0625	260
7-Mar-2024 07:20:18	260
7-Mar-2024 07:17:47.90625	260
7-Mar-2024 07:13:39.875	260
7-Mar-2024 07:10:12.875	260
7-Mar-2024 07:04:50.84375	260
7-Mar-2024 06:57:38.8125	260
7-Mar-2024 06:51:55.625	259
7-Mar-2024 06:48:55.625	260
7-Mar-2024 06:45:58.59375	260
7-Mar-2024 06:45:56.59375	260
7-Mar-2024 06:45:54.59375	260
7-Mar-2024 06:45:12.59375	260
7-Mar-2024 06:38:58.46875	259
7-Mar-2024 06:34:08.46875	259
7-Mar-2024 06:26:15.375	259
7-Mar-2024 06:18:35.1875	259
7-Mar-2024 06:12:43.125	259
7-Mar-2024 06:06:36.09375	258
7-Mar-2024 06:01:53.0625	258
7-Mar-2024 05:57:25.0625	258
7-Mar-2024 05:55:32.03125	258
7-Mar-2024 05:52:51.96875	258
7-Mar-2024 05:46:46.84375	258
7-Mar-2024 05:41:52.8125	258
7-Mar-2024 05:39:47.8125	258
7-Mar-2024 05:36:15.75	258
7-Mar-2024 05:26:44.6875	258
7-Mar-2024 05:23:31.65625	258
7-Mar-2024 05:20:24.625	257
7-Mar-2024 05:17:36.625	257
7-Mar-2024 05:10:23.59375	257
7-Mar-2024 05:05:22.46875	257
7-Mar-2024 05:03:13.4375	257
7-Mar-2024 04:58:59.28125	256
7-Mar-2024 04:50:44.21875	256
7-Mar-2024 04:49:27.1875	256
7-Mar-2024 04:44:19.0625	256
7-Mar-2024 04:40:11	256
7-Mar-2024 04:35:17	256
7-Mar-2024 04:33:41	256
7-Mar-2024 04:30:49.9375	256
7-Mar-2024 04:28:06.875	256
7-Mar-2024 04:25:07.84375	256
7-Mar-2024 04:19:45.8125	256
7-Mar-2024 04:14:20.8125	255
7-Mar-2024 04:12:54.8125	255
7-Mar-2024 04:08:07.71875	255
7-Mar-2024 04:01:53.6875	255
7-Mar-2024 03:56:18.625	254
7-Mar-2024 03:50:55.53125	254
7-Mar-2024 03:46:49.53125	254
7-Mar-2024 03:43:17.40625	254
7-Mar-2024 03:40:06.34375	253
7-Mar-2024 03:34:08.25	252
7-Mar-2024 03:34:06.25	252
7-Mar-2024 03:34:05.25	253
7-Mar-2024 03:29:08.1875	252
7-Mar-2024 03:24:53.09375	253
7-Mar-2024 03:19:20.03125	252
7-Mar-2024 03:12:45.96875	251
7-Mar-2024 03:05:51.90625	251
7-Mar-2024 03:01:40.90625	251
7-Mar-2024 02:55:13.875	250
7-Mar-2024 02:53:30.84375	250
7-Mar-2024 02:51:00.8125	250
7-Mar-2024 02:45:34.6875	249
7-Mar-2024 02:42:40.65625	249
7-Mar-2024 02:35:59.53125	249
7-Mar-2024 02:33:25.53125	249
7-Mar-2024 02:30:17.5	248
7-Mar-2024 02:27:45.5	248
7-Mar-2024 02:20:00.4375	248
7-Mar-2024 02:14:31.375	247
7-Mar-2024 02:09:39.25	247
7-Mar-2024 02:04:44.1875	246
7-Mar-2024 02:02:25.15625	246
7-Mar-2024 01:57:37.125	246
7-Mar-2024 01:56:01.125	246
7-Mar-2024 01:51:29.0625	246
7-Mar-2024 01:50:49.0625	246
7-Mar-2024 01:45:26.96875	245
7-Mar-2024 01:37:26.84375	245
7-Mar-2024 01:30:18.78125	244
7-Mar-2024 01:28:19.78125	244
7-Mar-2024 01:27:54.75	244
7-Mar-2024 01:24:20.75	244
7-Mar-2024 01:20:36.75	244
7-Mar-2024 01:16:05.6875	243
7-Mar-2024 01:13:44.65625	243
7-Mar-2024 01:10:25.59375	243
7-Mar-2024 01:06:05.5	242
7-Mar-2024 01:05:37.5	242
7-Mar-2024 01:04:51.5	242
7-Mar-2024 00:58:43.40625	242
7-Mar-2024 00:54:28.28125	241
7-Mar-2024 00:50:32.25	241
7-Mar-2024 00:49:19.21875	240
7-Mar-2024 00:41:26.09375	239
7-Mar-2024 00:40:52.09375	239
7-Mar-2024 00:37:23.0625	239
7-Mar-2024 00:35:31.03125	239
7-Mar-2024 00:30:44.96875	238
7-Mar-2024 00:24:25.96875	237
7-Mar-2024 00:19:50.875	236
7-Mar-2024 00:14:05.78125	236
7-Mar-2024 00:06:48.78125	236
7-Mar-2024 00:00:45.71875	235
7-Mar-2024 00:00:24.71875	235
6-Mar-2024 23:57:08.625	235
6-Mar-2024 23:45:16.5625	235
6-Mar-2024 23:39:22.5	235
6-Mar-2024 23:36:01.46875	235
6-Mar-2024 23:31:15.375	235
6-Mar-2024 23:26:37.34375	235
6-Mar-2024 23:22:41.34375	235
6-Mar-2024 23:17:26.28125	235
6-Mar-2024 23:13:16.21875	235
6-Mar-2024 23:11:20.21875	235
6-Mar-2024 23:02:34.15625	235
6-Mar-2024 23:02:04.15625	235
6-Mar-2024 23:00:49.15625	234
6-Mar-2024 22:57:14.125	234
6-Mar-2024 22:54:48.09375	233
6-Mar-2024 22:52:44.09375	233
6-Mar-2024 22:49:37.0625	233
6-Mar-2024 22:49:35.0625	233
6-Mar-2024 22:48:26.0625	233
6-Mar-2024 22:45:31.03125	233
6-Mar-2024 22:44:31.03125	232
6-Mar-2024 22:43:04.03125	232
6-Mar-2024 22:40:08	232
6-Mar-2024 22:36:47	232
6-Mar-2024 22:33:32.96875	233
6-Mar-2024 22:33:00.96875	233
6-Mar-2024 22:26:59.8125	234
6-Mar-2024 22:24:34.78125	234
6-Mar-2024 22:21:49.6875	234
6-Mar-2024 22:14:43.625	235
6-Mar-2024 22:09:42.625	236
6-Mar-2024 22:06:32.59375	236
6-Mar-2024 22:05:01.59375	237
6-Mar-2024 22:04:56.59375	237
6-Mar-2024 22:03:59.59375	237
6-Mar-2024 22:00:26.5	237
6-Mar-2024 21:58:35.4375	237
6-Mar-2024 21:54:14.4375	236
6-Mar-2024 21:51:54.375	236
6-Mar-2024 21:49:54.375	236
6-Mar-2024 21:46:49.28125	236
6-Mar-2024 21:44:02.25	236
6-Mar-2024 21:38:44.25	235
6-Mar-2024 21:36:09.1875	235
6-Mar-2024 21:35:12.1875	235
6-Mar-2024 21:30:36.0625	234
6-Mar-2024 21:22:40.9375	234
6-Mar-2024 21:15:43.90625	233
6-Mar-2024 21:12:05.875	233
6-Mar-2024 21:03:40.6875	234
6-Mar-2024 20:58:25.625	235
6-Mar-2024 20:54:23.59375	235
6-Mar-2024 20:53:05.5625	235
6-Mar-2024 20:47:29.5	236
6-Mar-2024 20:44:52.46875	236
6-Mar-2024 20:41:29.46875	236
6-Mar-2024 20:38:15.4375	236
6-Mar-2024 20:36:07.34375	236
6-Mar-2024 20:35:04.34375	236
6-Mar-2024 20:27:19.28125	236
6-Mar-2024 20:24:46.25	236
6-Mar-2024 20:19:10.1875	237
6-Mar-2024 20:16:05.15625	237
6-Mar-2024 20:07:01.0625	237
6-Mar-2024 20:04:06.03125	237
6-Mar-2024 19:59:50	237
6-Mar-2024 19:55:22	238
6-Mar-2024 19:52:34	238
6-Mar-2024 19:50:18	238
6-Mar-2024 19:49:11.96875	238
6-Mar-2024 19:44:37.96875	238
6-Mar-2024 19:42:37.84375	239
6-Mar-2024 19:37:14.78125	239
6-Mar-2024 19:27:57.625	239
6-Mar-2024 19:27:42.625	239
6-Mar-2024 19:27:36.625	239
6-Mar-2024 19:22:40.59375	239
6-Mar-2024 19:15:19.53125	239
6-Mar-2024 19:11:34.5	239
6-Mar-2024 19:11:16.5	240
6-Mar-2024 19:09:58.5	240
6-Mar-2024 19:05:59.375	240
6-Mar-2024 19:01:36.375	240
6-Mar-2024 18:53:17.375	240
6-Mar-2024 18:51:55.375	239
6-Mar-2024 18:49:29.34375	239
6-Mar-2024 18:32:56.28125	240
6-Mar-2024 18:29:48.28125	240
6-Mar-2024 18:25:53.25	240
6-Mar-2024 18:23:26.1875	240
6-Mar-2024 18:20:52.125	240
6-Mar-2024 18:19:53.09375	240
6-Mar-2024 18:12:25.0625	240
6-Mar-2024 18:01:38.875	240
6-Mar-2024 17:57:33.78125	240
6-Mar-2024 17:56:04.78125	240
6-Mar-2024 17:54:07.75	240
6-Mar-2024 17:49:23.65625	240
6-Mar-2024 17:43:34.625	240
6-Mar-2024 17:39:12.5625	240
6-Mar-2024 17:32:14.375	240
6-Mar-2024 17:24:25.3125	240
6-Mar-2024 17:21:03.3125	240
6-Mar-2024 17:13:32.125	240
6-Mar-2024 17:02:52.96875	240
6-Mar-2024 16:57:10.875	240
6-Mar-2024 16:54:21.84375	240
6-Mar-2024 16:53:00.84375	240
6-Mar-2024 16:47:06.84375	241
6-Mar-2024 16:37:37.71875	241
6-Mar-2024 16:36:33.71875	241
6-Mar-2024 16:30:53.53125	241
6-Mar-2024 16:28:15.5	241
6-Mar-2024 16:21:13.375	241
6-Mar-2024 16:14:29.3125	241
6-Mar-2024 16:10:13.25	242
6-Mar-2024 16:04:05.21875	241
6-Mar-2024 15:58:51.21875	241
6-Mar-2024 15:51:08.125	242
6-Mar-2024 15:45:44.125	242
6-Mar-2024 15:44:10.09375	242
6-Mar-2024 15:39:25.09375	242
6-Mar-2024 15:36:08.09375	243
6-Mar-2024 15:32:39.0625	243
6-Mar-2024 15:31:01.03125	243
6-Mar-2024 15:26:48.875	243
6-Mar-2024 15:25:38.875	243
6-Mar-2024 15:15:32.71875	243
6-Mar-2024 15:14:29.6875	243
6-Mar-2024 15:13:54.6875	243
6-Mar-2024 15:05:43.625	243
6-Mar-2024 15:04:25.59375	243
6-Mar-2024 14:57:08.46875	243
6-Mar-2024 14:52:48.46875	243
6-Mar-2024 14:51:50.46875	244
6-Mar-2024 14:49:20.46875	244
6-Mar-2024 14:46:21.40625	244
6-Mar-2024 14:45:29.40625	244
6-Mar-2024 14:40:53.28125	243
6-Mar-2024 14:37:38.25	243
6-Mar-2024 14:36:12.21875	243
6-Mar-2024 14:34:03.15625	243
6-Mar-2024 14:30:19.15625	243
6-Mar-2024 14:26:45.125	243
6-Mar-2024 14:21:56.96875	243
6-Mar-2024 14:18:49.9375	243
6-Mar-2024 14:16:09.875	243
6-Mar-2024 14:12:21.84375	243
6-Mar-2024 14:11:21.78125	243
6-Mar-2024 14:09:36.75	243
6-Mar-2024 14:09:02.6875	243
6-Mar-2024 14:07:01.6875	243
6-Mar-2024 14:06:10.6875	243
6-Mar-2024 14:05:50.6875	244
6-Mar-2024 14:02:20.59375	244
6-Mar-2024 14:01:24.59375	244
6-Mar-2024 13:59:26.59375	244
6-Mar-2024 13:59:12.59375	244
6-Mar-2024 13:56:50.53125	244
6-Mar-2024 13:55:19.53125	244
6-Mar-2024 13:49:36.5	245
6-Mar-2024 13:43:53.4375	245
6-Mar-2024 13:36:57.40625	245
6-Mar-2024 13:26:38.375	245
6-Mar-2024 13:17:20.15625	246
6-Mar-2024 13:09:00.03125	246
6-Mar-2024 13:03:58.03125	246
6-Mar-2024 12:57:31.90625	246
6-Mar-2024 12:55:30.84375	246
6-Mar-2024 12:48:50.78125	247
6-Mar-2024 12:41:59.6875	247
6-Mar-2024 12:39:19.6875	247
6-Mar-2024 12:35:46.6875	247
6-Mar-2024 12:33:56.65625	247
6-Mar-2024 12:29:55.625	248
6-Mar-2024 12:25:52.59375	248
6-Mar-2024 12:24:23.5625	248
6-Mar-2024 12:21:04.5625	248
6-Mar-2024 12:19:03.5625	248
6-Mar-2024 12:14:47.4375	248
6-Mar-2024 12:11:44.34375	248
6-Mar-2024 12:07:46.28125	248
6-Mar-2024 11:59:53.125	249
6-Mar-2024 11:54:52.0625	249
6-Mar-2024 11:48:19.9375	249
6-Mar-2024 11:41:40.84375	249
6-Mar-2024 11:34:05.78125	250
6-Mar-2024 11:25:50.65625	250
6-Mar-2024 11:23:33.625	250
6-Mar-2024 11:17:22.625	251
6-Mar-2024 11:06:44.53125	251
6-Mar-2024 11:06:38.53125	251
6-Mar-2024 10:59:05.5	251
6-Mar-2024 10:50:47.375	252
6-Mar-2024 10:46:54.28125	252
6-Mar-2024 10:40:20	252
6-Mar-2024 10:35:36.90625	252
6-Mar-2024 10:23:12.75	253
6-Mar-2024 10:17:52.6875	253
6-Mar-2024 10:11:38.59375	253
6-Mar-2024 10:04:52.4375	253
6-Mar-2024 10:01:45.3125	253
6-Mar-2024 09:56:24.28125	253
6-Mar-2024 09:53:55.28125	253
6-Mar-2024 09:49:07.25	254
6-Mar-2024 09:48:46.25	254
6-Mar-2024 09:47:16.25	254
6-Mar-2024 09:42:26.21875	254
6-Mar-2024 09:37:45.15625	254
6-Mar-2024 09:35:38.15625	254
6-Mar-2024 09:31:29.125	254
6-Mar-2024 09:28:00.09375	254
6-Mar-2024 09:25:38	254
6-Mar-2024 09:22:36.9375	254
6-Mar-2024 09:17:44.84375	254
6-Mar-2024 09:11:13.78125	254
6-Mar-2024 09:09:10.75	254
6-Mar-2024 09:05:57.71875	254
6-Mar-2024 09:03:48.65625	254
6-Mar-2024 09:00:32.625	254
6-Mar-2024 08:54:58.53125	254
6-Mar-2024 08:50:21.46875	254
6-Mar-2024 08:45:57.40625	254
6-Mar-2024 08:43:20.40625	254
6-Mar-2024 08:39:11.40625	254
6-Mar-2024 08:32:31.40625	254
6-Mar-2024 08:30:00.375	254
6-Mar-2024 08:26:29.3125	254
6-Mar-2024 08:20:11.3125	254
6-Mar-2024 08:15:11.21875	254
6-Mar-2024 08:11:19.1875	254
6-Mar-2024 08:09:22.125	254
6-Mar-2024 08:06:38.125	254
6-Mar-2024 08:02:31.09375	254
6-Mar-2024 07:55:32.9375	254
6-Mar-2024 07:52:07.9375	254
6-Mar-2024 07:45:56.75	254
6-Mar-2024 07:44:34.71875	254
6-Mar-2024 07:39:45.625	254
6-Mar-2024 07:35:46.625	254
6-Mar-2024 07:31:57.59375	254
6-Mar-2024 07:31:06.59375	254
6-Mar-2024 07:28:37.5625	254
6-Mar-2024 07:24:28.5625	254
6-Mar-2024 07:22:08.53125	254
6-Mar-2024 07:18:48.5	254
6-Mar-2024 07:16:01.5	254
6-Mar-2024 07:14:52.5	254
6-Mar-2024 07:11:11.40625	254
6-Mar-2024 07:07:16.40625	254
6-Mar-2024 07:04:03.40625	254
6-Mar-2024 07:03:01.40625	254
6-Mar-2024 07:00:57.3125	254
6-Mar-2024 06:57:49.3125	254
6-Mar-2024 06:52:19.1875	254
6-Mar-2024 06:47:12.125	254
6-Mar-2024 06:44:12.125	254
6-Mar-2024 06:41:52.03125	253
6-Mar-2024 06:38:29.96875	254
6-Mar-2024 06:37:54.96875	253
6-Mar-2024 06:36:46.9375	254
6-Mar-2024 06:36:11.9375	254
6-Mar-2024 06:34:14.90625	253
6-Mar-2024 06:29:30.84375	253
6-Mar-2024 06:28:46.84375	253
6-Mar-2024 06:24:00.8125	253
6-Mar-2024 06:19:10.6875	253
6-Mar-2024 06:18:30.6875	253
6-Mar-2024 06:16:43.6875	253
6-Mar-2024 06:14:55.6875	253
6-Mar-2024 06:11:02.625	253
6-Mar-2024 06:10:31.625	253
6-Mar-2024 06:09:53.625	253
6-Mar-2024 06:08:53.625	253
6-Mar-2024 06:05:39.625	253
6-Mar-2024 06:03:13.59375	253
6-Mar-2024 06:02:15.5625	253
6-Mar-2024 05:58:18.5625	253
6-Mar-2024 05:54:26.46875	253
6-Mar-2024 05:52:44.4375	253
6-Mar-2024 05:49:23.375	253
6-Mar-2024 05:43:49.34375	253
6-Mar-2024 05:37:06.25	253
6-Mar-2024 05:35:28.25	253
6-Mar-2024 05:33:39.21875	253
6-Mar-2024 05:31:54.21875	253
6-Mar-2024 05:26:23.125	253
6-Mar-2024 05:22:30.125	253
6-Mar-2024 05:21:46.125	253
6-Mar-2024 05:19:59.125	253
6-Mar-2024 05:18:08.09375	253
6-Mar-2024 05:15:36.0625	253
6-Mar-2024 05:13:47.03125	252
6-Mar-2024 05:08:05.9375	253
6-Mar-2024 05:05:21.90625	252
6-Mar-2024 05:02:45.875	253
6-Mar-2024 04:59:17.84375	252
6-Mar-2024 04:56:58.78125	252
6-Mar-2024 04:51:22.78125	252
6-Mar-2024 04:48:26.65625	252
6-Mar-2024 04:45:01.65625	252
6-Mar-2024 04:40:17.59375	252
6-Mar-2024 04:36:31.5	252
6-Mar-2024 04:35:31.5	252
6-Mar-2024 04:33:34.5	252
6-Mar-2024 04:31:28.5	252
6-Mar-2024 04:29:58.5	252
6-Mar-2024 04:22:55.46875	252
6-Mar-2024 04:19:40.4375	251
6-Mar-2024 04:12:21.34375	252
6-Mar-2024 04:10:32.34375	251
6-Mar-2024 04:08:05.25	251
6-Mar-2024 04:06:04.1875	251
6-Mar-2024 04:03:17.15625	251
6-Mar-2024 03:59:34	251
6-Mar-2024 03:58:15.96875	251
6-Mar-2024 03:56:16.96875	251
6-Mar-2024 03:51:34.9375	251
6-Mar-2024 03:48:31.9375	251
6-Mar-2024 03:45:12.90625	251
6-Mar-2024 03:41:44.90625	251
6-Mar-2024 03:36:06.875	251
6-Mar-2024 03:34:14.875	251
6-Mar-2024 03:30:41.84375	250
6-Mar-2024 03:25:18.8125	250
6-Mar-2024 03:23:01.8125	250
6-Mar-2024 03:19:36.8125	250
6-Mar-2024 03:17:05.71875	250
6-Mar-2024 03:14:30.71875	250
6-Mar-2024 03:09:19.625	250
6-Mar-2024 03:06:41.5625	250
6-Mar-2024 02:52:54.375	248
6-Mar-2024 02:46:54.3125	249
6-Mar-2024 02:40:14.09375	248
6-Mar-2024 02:37:53.09375	248
6-Mar-2024 02:34:36.09375	248
6-Mar-2024 02:24:58.0625	247
6-Mar-2024 02:19:25	247
6-Mar-2024 02:19:16	247
6-Mar-2024 02:18:05.90625	247
6-Mar-2024 02:13:55.8125	246
6-Mar-2024 02:01:53.71875	246
6-Mar-2024 01:58:00.6875	245
6-Mar-2024 01:47:40.5625	245
6-Mar-2024 01:42:04.5	244
6-Mar-2024 01:36:03.40625	244
6-Mar-2024 01:34:50.375	244
6-Mar-2024 01:33:07.3125	244
6-Mar-2024 01:32:33.3125	244
6-Mar-2024 01:31:13.3125	244
6-Mar-2024 01:24:43.15625	242
6-Mar-2024 01:17:44.03125	242
6-Mar-2024 01:15:55	242
6-Mar-2024 01:07:58.875	241
6-Mar-2024 01:06:16.84375	241
6-Mar-2024 01:02:16.8125	240
6-Mar-2024 00:57:37.78125	240
6-Mar-2024 00:53:20.78125	239
6-Mar-2024 00:52:21.78125	240
6-Mar-2024 00:51:00.78125	239
6-Mar-2024 00:48:56.78125	239
6-Mar-2024 00:46:11.75	239
6-Mar-2024 00:42:48.71875	239
6-Mar-2024 00:35:13.59375	239
6-Mar-2024 00:29:42.5	239
6-Mar-2024 00:22:51.40625	238
6-Mar-2024 00:22:22.40625	239
6-Mar-2024 00:21:55.40625	238
6-Mar-2024 00:21:49.40625	238
6-Mar-2024 00:20:51.375	238
6-Mar-2024 00:16:58.3125	238
6-Mar-2024 00:13:57.3125	238
6-Mar-2024 00:10:07.1875	238
6-Mar-2024 00:04:35.09375	238
5-Mar-2024 23:57:19.0625	238
5-Mar-2024 23:54:09	238
5-Mar-2024 23:51:20.96875	237
5-Mar-2024 23:47:06.96875	237
5-Mar-2024 23:47:00.96875	237
5-Mar-2024 23:44:16.96875	237
5-Mar-2024 23:41:37.9375	237
5-Mar-2024 23:37:35.8125	237
5-Mar-2024 23:35:04.71875	237
5-Mar-2024 23:32:05.71875	237
5-Mar-2024 23:27:59.6875	237
5-Mar-2024 23:22:07.625	236
5-Mar-2024 23:16:24.5625	236
5-Mar-2024 23:12:12.5625	236
5-Mar-2024 23:06:42.5625	236
5-Mar-2024 23:03:49.5625	235
5-Mar-2024 23:03:10.5625	235
5-Mar-2024 23:02:24.53125	235
5-Mar-2024 23:01:47.53125	235
5-Mar-2024 22:58:40.53125	235
5-Mar-2024 22:55:10.46875	235
5-Mar-2024 22:48:52.3125	235
5-Mar-2024 22:43:55.25	235
5-Mar-2024 22:39:35.125	234
5-Mar-2024 22:33:08.03125	234
5-Mar-2024 22:29:15.9375	233
5-Mar-2024 22:26:00.90625	233
5-Mar-2024 22:24:10.875	233
5-Mar-2024 22:22:35.84375	233
5-Mar-2024 22:19:01.8125	234
5-Mar-2024 22:14:51.71875	235
5-Mar-2024 22:12:26.6875	235
5-Mar-2024 22:11:10.6875	235
5-Mar-2024 22:09:26.625	236
5-Mar-2024 22:04:32.5625	236
5-Mar-2024 21:59:12.5	237
5-Mar-2024 21:54:31.5	237
5-Mar-2024 21:50:10.4375	237
5-Mar-2024 21:48:25.40625	237
5-Mar-2024 21:47:00.40625	237
5-Mar-2024 21:42:44.40625	237
5-Mar-2024 21:39:54.375	237
5-Mar-2024 21:37:41.34375	237
5-Mar-2024 21:33:08.21875	237
5-Mar-2024 21:31:13.21875	236
5-Mar-2024 21:26:39.125	236
5-Mar-2024 21:23:32.0625	237
5-Mar-2024 21:19:59.03125	237
5-Mar-2024 21:18:15.03125	237
5-Mar-2024 21:15:15.96875	237
5-Mar-2024 21:09:22.90625	238
5-Mar-2024 21:04:53.875	238
5-Mar-2024 21:00:31.84375	239
5-Mar-2024 20:54:50.6875	239
5-Mar-2024 20:48:03.5625	239
5-Mar-2024 20:43:37.53125	239
5-Mar-2024 20:39:35.5	239
5-Mar-2024 20:37:32.5	239
5-Mar-2024 20:35:34.46875	239
5-Mar-2024 20:30:41.4375	239
5-Mar-2024 20:30:21.4375	239
5-Mar-2024 20:24:57.375	240
5-Mar-2024 20:23:08.375	239
5-Mar-2024 20:19:20.28125	239
5-Mar-2024 20:15:24.28125	239
5-Mar-2024 20:12:39.1875	239
5-Mar-2024 20:09:52.1875	239
5-Mar-2024 20:07:30.1875	240
5-Mar-2024 20:04:58.1875	240
5-Mar-2024 20:03:22.1875	240
5-Mar-2024 19:55:30.125	239
5-Mar-2024 19:51:40.125	239
5-Mar-2024 19:46:18.03125	239
5-Mar-2024 19:40:24.84375	239
5-Mar-2024 19:40:07.84375	240
5-Mar-2024 19:39:28.84375	240
5-Mar-2024 19:35:13.84375	239
5-Mar-2024 19:32:45.84375	240
5-Mar-2024 19:30:44.8125	240
5-Mar-2024 19:26:42.78125	240
5-Mar-2024 19:26:05.78125	240
5-Mar-2024 19:23:59.71875	241
5-Mar-2024 19:18:18.6875	241
5-Mar-2024 19:15:43.6875	241
5-Mar-2024 19:12:11.625	241
5-Mar-2024 19:08:59.59375	241
5-Mar-2024 19:06:33.59375	241
5-Mar-2024 19:04:56.53125	241
5-Mar-2024 19:03:03.46875	241
5-Mar-2024 19:00:23.46875	241
5-Mar-2024 18:56:48.375	241
5-Mar-2024 18:52:43.28125	242
5-Mar-2024 18:48:13.25	242
5-Mar-2024 18:43:46.21875	242
5-Mar-2024 18:34:30.15625	241
5-Mar-2024 18:31:09.15625	241
5-Mar-2024 18:24:20.125	242
5-Mar-2024 18:18:37.0625	242
5-Mar-2024 18:15:36.03125	242
5-Mar-2024 18:15:35.03125	242
5-Mar-2024 18:15:05	242
5-Mar-2024 18:14:12	242
5-Mar-2024 18:11:53	242
5-Mar-2024 18:08:43	241
5-Mar-2024 18:06:19	242
5-Mar-2024 18:02:30.875	241
5-Mar-2024 17:57:51.71875	241
5-Mar-2024 17:54:01.625	241
5-Mar-2024 17:50:03.5	241
5-Mar-2024 17:45:35.40625	241
5-Mar-2024 17:39:51.1875	242
5-Mar-2024 17:33:59.15625	242
5-Mar-2024 17:33:10.15625	242
5-Mar-2024 17:29:17.125	242
5-Mar-2024 17:27:11.125	242
5-Mar-2024 17:15:09	243
5-Mar-2024 17:04:17.90625	243
5-Mar-2024 16:59:52.8125	243
5-Mar-2024 16:57:49.8125	243
5-Mar-2024 16:53:33.75	243
5-Mar-2024 16:47:00.625	243
5-Mar-2024 16:41:51.5625	243
5-Mar-2024 16:40:16.5	243
5-Mar-2024 16:39:48.5	243
5-Mar-2024 16:35:39.46875	244
5-Mar-2024 16:26:55.21875	244
5-Mar-2024 16:17:40.0625	243
5-Mar-2024 16:15:02.96875	244
5-Mar-2024 16:11:19.9375	244
5-Mar-2024 16:04:03.875	244
5-Mar-2024 15:58:39.59375	244
5-Mar-2024 15:50:42.375	244
5-Mar-2024 15:42:24.28125	244
5-Mar-2024 15:36:28.21875	243
5-Mar-2024 15:34:20.21875	243
5-Mar-2024 15:25:10.0625	243
5-Mar-2024 15:18:57.96875	244
5-Mar-2024 15:13:42.90625	244
5-Mar-2024 15:09:24.90625	244
5-Mar-2024 15:04:51.875	244
5-Mar-2024 15:00:26.8125	244
5-Mar-2024 14:55:51.78125	244
5-Mar-2024 14:54:11.78125	244
5-Mar-2024 14:54:06.78125	244
5-Mar-2024 14:49:00.75	245
5-Mar-2024 14:47:03.75	245
5-Mar-2024 14:36:47.71875	245
5-Mar-2024 14:30:03.625	245
5-Mar-2024 14:18:52.5625	245
5-Mar-2024 14:14:13.5625	245
5-Mar-2024 14:12:14.5625	245
5-Mar-2024 14:06:02.34375	245
