Name	\\HST1\T1.A26BJ1B
Data Type	Float 32
Number of Values	52842
Time	Value	Value Attributes
20-Feb-2024 23:02:35.09375	70
20-Feb-2024 22:59:16.03125	70
20-Feb-2024 22:57:31	70
20-Feb-2024 22:55:42.96875	70
20-Feb-2024 22:53:30.90625	71
20-Feb-2024 22:51:20.875	70
20-Feb-2024 22:48:27.8125	70
20-Feb-2024 22:45:38.75	70
20-Feb-2024 22:42:02.59375	70
20-Feb-2024 22:41:33.59375	70
20-Feb-2024 22:39:50.53125	70
20-Feb-2024 22:36:26.46875	70
20-Feb-2024 22:35:34.46875	70
20-Feb-2024 22:27:36.15625	70
20-Feb-2024 22:22:33.9375	70
20-Feb-2024 22:19:09.75	70
20-Feb-2024 22:15:59.46875	70
20-Feb-2024 22:14:07.375	70
20-Feb-2024 22:11:02.15625	70
20-Feb-2024 22:08:31.09375	70
20-Feb-2024 22:04:03.9375	70
20-Feb-2024 22:00:20.75	70
20-Feb-2024 21:57:44.6875	70
20-Feb-2024 21:53:51.5625	70
20-Feb-2024 21:49:40.40625	70
20-Feb-2024 21:45:54.28125	70
20-Feb-2024 21:40:24.125	70
20-Feb-2024 21:35:32	70
20-Feb-2024 21:30:51.65625	70
20-Feb-2024 21:26:32.375	70
20-Feb-2024 21:20:57.28125	70
20-Feb-2024 21:17:14.1875	70
20-Feb-2024 21:13:19.09375	70
20-Feb-2024 21:09:39.9375	70
20-Feb-2024 20:58:58.5	70
20-Feb-2024 20:53:45.28125	70
20-Feb-2024 20:51:00.125	70
20-Feb-2024 20:43:53.65625	70
20-Feb-2024 20:42:02.53125	70
20-Feb-2024 20:36:18.21875	70
20-Feb-2024 20:28:58.90625	70
20-Feb-2024 20:25:33.78125	70
20-Feb-2024 20:21:23.6875	70
20-Feb-2024 20:16:57.46875	70
20-Feb-2024 20:13:18.3125	70
20-Feb-2024 20:09:40.1875	70
20-Feb-2024 20:04:19	70
20-Feb-2024 20:00:13.90625	70
20-Feb-2024 19:57:11.90625	70
20-Feb-2024 19:52:35.78125	70
20-Feb-2024 19:48:15.5	70
20-Feb-2024 19:43:36.375	70
20-Feb-2024 19:39:29.1875	70
20-Feb-2024 19:35:33.03125	70
20-Feb-2024 19:32:23.8125	70
20-Feb-2024 19:29:07.6875	70
20-Feb-2024 19:24:17.5625	70
20-Feb-2024 19:17:50.34375	70
20-Feb-2024 19:11:24.8125	70
20-Feb-2024 19:07:53.75	70
20-Feb-2024 19:04:40.6875	70
20-Feb-2024 18:58:53.28125	70
20-Feb-2024 18:53:22.0625	70
20-Feb-2024 18:49:43.84375	70
20-Feb-2024 18:44:24.71875	70
20-Feb-2024 18:37:01.5625	70
20-Feb-2024 18:31:35.3125	70
20-Feb-2024 18:27:21.15625	70
20-Feb-2024 18:23:48.0625	70
20-Feb-2024 18:19:00.8125	70
20-Feb-2024 18:14:22.75	70
20-Feb-2024 18:07:39.375	70
20-Feb-2024 18:02:09.1875	70
20-Feb-2024 17:55:35.78125	70
20-Feb-2024 17:54:09.75	70
20-Feb-2024 17:49:49.625	70
20-Feb-2024 17:46:11.4375	70
20-Feb-2024 17:39:44.375	70
20-Feb-2024 17:31:10.96875	70
20-Feb-2024 17:23:35.625	70
20-Feb-2024 17:18:00.40625	70
20-Feb-2024 17:14:45.15625	70
20-Feb-2024 17:03:23.71875	70
20-Feb-2024 16:42:54.46875	70
20-Feb-2024 16:36:21.25	70
20-Feb-2024 16:25:23.75	70
20-Feb-2024 16:15:28.4375	70
20-Feb-2024 16:07:32.34375	70
20-Feb-2024 16:07:30.34375	70
20-Feb-2024 16:06:14.28125	70
20-Feb-2024 15:57:31.84375	70
20-Feb-2024 15:47:47.4375	70
20-Feb-2024 15:40:07.90625	70
20-Feb-2024 15:32:22.40625	70
20-Feb-2024 15:22:42.75	70
20-Feb-2024 15:10:46.375	70
20-Feb-2024 15:03:45.0625	70
20-Feb-2024 14:49:00.5625	70
20-Feb-2024 14:40:07.28125	70
20-Feb-2024 14:21:16.09375	70
20-Feb-2024 14:11:39.6875	70
20-Feb-2024 14:02:40.3125	70
20-Feb-2024 13:52:28.78125	70
20-Feb-2024 13:42:24.1875	70
20-Feb-2024 13:34:39.96875	70
20-Feb-2024 13:24:25.6875	70
20-Feb-2024 13:14:36.28125	70
20-Feb-2024 13:05:03.9375	70
20-Feb-2024 12:56:30.125	70
20-Feb-2024 12:46:56.71875	70
20-Feb-2024 12:37:36.21875	70
20-Feb-2024 12:24:39.65625	70
20-Feb-2024 12:15:40.28125	70
20-Feb-2024 12:04:46.65625	70
20-Feb-2024 11:55:54.90625	70
20-Feb-2024 11:43:42.5	70
20-Feb-2024 11:25:32.4375	70
20-Feb-2024 11:14:59.0625	70
20-Feb-2024 10:27:01.9375	70
20-Feb-2024 10:20:58.71875	70
20-Feb-2024 10:15:27.59375	70
20-Feb-2024 10:03:45.25	70
20-Feb-2024 10:01:51.1875	70
20-Feb-2024 09:56:16.90625	70
20-Feb-2024 09:40:25.0625	70
20-Feb-2024 09:37:22.9375	70
20-Feb-2024 09:17:13.96875	70
20-Feb-2024 09:08:31.625	70
20-Feb-2024 08:46:41.78125	70
20-Feb-2024 08:39:35.375	71
20-Feb-2024 08:30:37.84375	71
20-Feb-2024 08:21:16.53125	71
20-Feb-2024 08:15:45.625	71
20-Feb-2024 08:10:12.28125	71
20-Feb-2024 08:07:04.25	71
20-Feb-2024 08:03:19.1875	71
20-Feb-2024 08:01:24.0625	71
20-Feb-2024 07:56:00.875	71
20-Feb-2024 07:54:53.78125	71
20-Feb-2024 07:37:08	71
20-Feb-2024 07:32:24.5625	71
20-Feb-2024 07:18:54.78125	71
20-Feb-2024 07:14:20.65625	70
20-Feb-2024 07:11:10.5625	71
20-Feb-2024 06:48:28.8125	70
20-Feb-2024 06:41:51.59375	70
20-Feb-2024 06:35:18.4375	70
20-Feb-2024 06:26:14.9375	71
20-Feb-2024 06:24:11.78125	71
20-Feb-2024 06:19:36.59375	71
20-Feb-2024 06:13:13.40625	70
20-Feb-2024 06:11:32.40625	71
20-Feb-2024 06:02:46.8125	71
20-Feb-2024 05:58:08.5625	71
20-Feb-2024 05:52:18.4375	70
20-Feb-2024 05:42:20.15625	70
20-Feb-2024 05:34:42.78125	70
20-Feb-2024 05:10:47.75	70
20-Feb-2024 05:00:07.5	70
20-Feb-2024 04:50:11.21875	70
20-Feb-2024 04:43:42	70
20-Feb-2024 04:38:34.53125	70
20-Feb-2024 03:48:51.9375	70
20-Feb-2024 03:48:33.9375	70
20-Feb-2024 03:43:41.6875	70
20-Feb-2024 03:43:34.6875	70
20-Feb-2024 03:28:19.25	70
20-Feb-2024 03:23:15.78125	70
20-Feb-2024 02:55:01.6875	70
20-Feb-2024 02:52:24.53125	70
20-Feb-2024 02:49:00.375	70
20-Feb-2024 02:48:44.3125	70
20-Feb-2024 02:47:27.3125	70
20-Feb-2024 02:41:25.03125	70
20-Feb-2024 02:09:45.875	70
20-Feb-2024 01:51:57.375	70
20-Feb-2024 01:31:01.375	70
20-Feb-2024 01:31:00.375	70
20-Feb-2024 01:22:04.84375	70
20-Feb-2024 01:22:03.84375	70
20-Feb-2024 01:13:17.125	70
20-Feb-2024 01:07:47.03125	70
20-Feb-2024 01:03:00.9375	70
20-Feb-2024 00:55:39.71875	70
20-Feb-2024 00:45:25.46875	70
20-Feb-2024 00:38:39.3125	70
20-Feb-2024 00:35:13.09375	70
20-Feb-2024 00:28:20.5625	70
20-Feb-2024 00:20:59.15625	70
20-Feb-2024 00:20:51.15625	70
20-Feb-2024 00:17:01.09375	70
20-Feb-2024 00:11:07.84375	70
20-Feb-2024 00:05:52.71875	70
20-Feb-2024 00:01:48.1875	70
19-Feb-2024 23:58:31.875	70
19-Feb-2024 23:52:54.5625	70
19-Feb-2024 23:43:16.1875	70
19-Feb-2024 23:43:14.1875	70
19-Feb-2024 23:38:56	70
19-Feb-2024 23:33:49.875	70
19-Feb-2024 23:29:39.78125	70
19-Feb-2024 23:24:25.65625	70
19-Feb-2024 23:21:54.59375	70
19-Feb-2024 23:13:52.15625	70
19-Feb-2024 23:08:23	70
19-Feb-2024 23:03:17.875	70
19-Feb-2024 22:58:10.75	70
19-Feb-2024 22:56:55.71875	70
19-Feb-2024 22:50:12.40625	70
19-Feb-2024 22:43:25.25	70
19-Feb-2024 22:36:46.875	70
19-Feb-2024 22:32:21.65625	70
19-Feb-2024 22:28:18.5	70
19-Feb-2024 22:24:50.40625	70
19-Feb-2024 22:21:59.3125	70
19-Feb-2024 22:13:26	70
19-Feb-2024 22:03:20.40625	70
19-Feb-2024 21:56:42.78125	70
19-Feb-2024 21:48:55.375	70
19-Feb-2024 21:38:25.875	70
19-Feb-2024 21:34:11.75	70
19-Feb-2024 21:30:53.53125	70
19-Feb-2024 21:26:24.25	70
19-Feb-2024 21:16:56.78125	70
19-Feb-2024 21:08:33.4375	70
19-Feb-2024 21:08:32.4375	70
19-Feb-2024 21:02:52.21875	70
19-Feb-2024 20:58:36.09375	70
19-Feb-2024 20:49:44.65625	70
19-Feb-2024 20:44:07.21875	70
19-Feb-2024 20:40:14.09375	70
19-Feb-2024 20:31:21.75	70
19-Feb-2024 20:24:38.4375	70
19-Feb-2024 20:16:27.15625	70
19-Feb-2024 20:10:53	70
19-Feb-2024 20:04:28.8125	70
19-Feb-2024 20:04:26.8125	70
19-Feb-2024 20:02:08.75	70
19-Feb-2024 19:56:02.4375	70
19-Feb-2024 19:56:00.4375	70
19-Feb-2024 19:52:17.3125	70
19-Feb-2024 19:49:07.21875	70
19-Feb-2024 19:39:36.5625	70
19-Feb-2024 19:29:51.96875	70
19-Feb-2024 19:25:21.875	70
19-Feb-2024 19:20:29.5	70
19-Feb-2024 19:06:16.6875	70
19-Feb-2024 19:00:48.5625	70
19-Feb-2024 18:53:29.4375	70
19-Feb-2024 18:43:43.96875	70
19-Feb-2024 18:33:58.65625	70
19-Feb-2024 18:23:14.0625	70
19-Feb-2024 18:18:07.78125	70
19-Feb-2024 18:13:13.5	70
19-Feb-2024 18:11:23.40625	70
19-Feb-2024 18:04:54.25	70
19-Feb-2024 17:56:50.03125	70
19-Feb-2024 17:52:23.9375	70
19-Feb-2024 17:43:44.625	70
19-Feb-2024 17:34:12.34375	70
19-Feb-2024 17:28:43.125	70
19-Feb-2024 17:18:12.4375	70
19-Feb-2024 17:10:24.1875	70
19-Feb-2024 16:59:43.5	70
19-Feb-2024 16:52:34.15625	70
19-Feb-2024 16:41:35.5625	70
19-Feb-2024 16:39:07.34375	70
19-Feb-2024 16:39:00.3125	70
19-Feb-2024 16:37:56.25	70
19-Feb-2024 16:25:43.8125	70
19-Feb-2024 16:20:50.625	70
19-Feb-2024 16:19:42.625	70
19-Feb-2024 16:11:04.25	70
19-Feb-2024 15:53:15.59375	70
19-Feb-2024 15:45:42.25	70
19-Feb-2024 15:35:16.59375	70
19-Feb-2024 15:25:20.09375	70
19-Feb-2024 15:12:29.5	70
19-Feb-2024 14:52:54.9375	70
19-Feb-2024 14:43:03.5	70
19-Feb-2024 14:34:05.09375	70
19-Feb-2024 14:03:34.6875	70
19-Feb-2024 13:46:03.125	70
19-Feb-2024 13:29:13.40625	70
19-Feb-2024 13:20:10.6875	70
19-Feb-2024 13:06:35.8125	70
19-Feb-2024 12:26:08.03125	70
19-Feb-2024 12:05:28.9375	70
19-Feb-2024 11:50:07.09375	70
19-Feb-2024 11:36:25.75	70
19-Feb-2024 11:19:58.875	70
19-Feb-2024 11:07:09.0625	70
19-Feb-2024 10:48:00.5	70
19-Feb-2024 10:44:07.4375	70
19-Feb-2024 10:36:11.125	70
19-Feb-2024 10:29:30	70
19-Feb-2024 10:29:29	70
19-Feb-2024 10:28:50	70
19-Feb-2024 10:13:40.4375	70
19-Feb-2024 09:58:31.65625	70
19-Feb-2024 09:20:55.875	70
19-Feb-2024 08:22:56.59375	71
19-Feb-2024 08:12:28.375	71
19-Feb-2024 07:53:53.46875	71
19-Feb-2024 07:38:56.78125	71
19-Feb-2024 07:17:21.9375	71
19-Feb-2024 07:16:32.90625	71
19-Feb-2024 07:12:35.75	71
19-Feb-2024 07:12:33.75	71
19-Feb-2024 07:12:32.75	71
19-Feb-2024 07:11:38.71875	71
19-Feb-2024 07:11:19.71875	71
19-Feb-2024 07:11:05.6875	71
19-Feb-2024 07:10:36.6875	71
19-Feb-2024 07:10:29.6875	71
19-Feb-2024 07:10:27.6875	71
19-Feb-2024 07:09:52.65625	71
19-Feb-2024 07:07:49.5625	71
19-Feb-2024 07:07:44.5625	71
19-Feb-2024 07:05:57.5625	71
19-Feb-2024 07:05:52.5625	71
19-Feb-2024 06:25:28.90625	71
19-Feb-2024 06:17:18.5	71
19-Feb-2024 06:06:56.03125	71
19-Feb-2024 05:48:21.3125	71
19-Feb-2024 05:33:41.65625	70
19-Feb-2024 05:20:26.03125	70
19-Feb-2024 05:16:21.75	71
19-Feb-2024 05:01:34.1875	70
19-Feb-2024 04:15:42.3125	70
19-Feb-2024 04:09:23.875	70
19-Feb-2024 03:21:54.59375	70
19-Feb-2024 03:12:24.25	70
19-Feb-2024 03:01:50.9375	70
19-Feb-2024 02:57:42.75	70
19-Feb-2024 02:39:44.1875	70
19-Feb-2024 02:35:22.125	70
19-Feb-2024 02:24:53.875	70
19-Feb-2024 02:08:29.125	70
19-Feb-2024 01:53:58.46875	70
19-Feb-2024 01:43:20.75	70
19-Feb-2024 01:34:31.5625	70
19-Feb-2024 01:20:23.125	70
19-Feb-2024 01:20:18.125	70
19-Feb-2024 01:12:30.875	70
19-Feb-2024 01:04:49.6875	70
19-Feb-2024 00:58:31.4375	70
19-Feb-2024 00:52:16.15625	70
19-Feb-2024 00:46:50.59375	70
19-Feb-2024 00:43:28.4375	70
19-Feb-2024 00:38:12.21875	70
19-Feb-2024 00:35:02.03125	70
19-Feb-2024 00:28:37.875	70
19-Feb-2024 00:24:40.65625	70
19-Feb-2024 00:19:55.375	70
19-Feb-2024 00:16:00.21875	70
19-Feb-2024 00:06:49.9375	70
19-Feb-2024 00:02:29.71875	70
18-Feb-2024 23:52:14.21875	70
18-Feb-2024 23:44:26.8125	70
18-Feb-2024 23:33:49.3125	70
18-Feb-2024 23:30:51.25	70
18-Feb-2024 23:25:00.875	70
18-Feb-2024 23:21:25.84375	70
18-Feb-2024 23:15:54.53125	70
18-Feb-2024 23:10:05.0625	70
18-Feb-2024 23:06:23.96875	70
18-Feb-2024 23:01:22.875	70
18-Feb-2024 22:57:58.71875	70
18-Feb-2024 22:51:07.34375	70
18-Feb-2024 22:48:01.25	70
18-Feb-2024 22:44:01.125	70
18-Feb-2024 22:39:39.8125	70
18-Feb-2024 22:35:46.65625	70
18-Feb-2024 22:31:18.21875	70
18-Feb-2024 22:26:11.9375	70
18-Feb-2024 22:22:28.78125	70
18-Feb-2024 22:17:40.625	70
18-Feb-2024 22:14:17.40625	70
18-Feb-2024 22:09:28.125	70
18-Feb-2024 22:05:31.90625	70
18-Feb-2024 22:00:10.5625	70
18-Feb-2024 21:52:56.1875	70
18-Feb-2024 21:47:06.03125	70
18-Feb-2024 21:42:49.9375	70
18-Feb-2024 21:38:05.71875	70
18-Feb-2024 21:37:42.71875	70
18-Feb-2024 21:30:49.4375	70
18-Feb-2024 21:20:22.71875	70
18-Feb-2024 21:12:45.375	70
18-Feb-2024 21:01:54.875	70
18-Feb-2024 20:54:48.46875	70
18-Feb-2024 20:44:29.21875	70
18-Feb-2024 20:33:37.84375	70
18-Feb-2024 20:25:03.46875	70
18-Feb-2024 20:19:09.3125	70
18-Feb-2024 20:13:45.09375	70
18-Feb-2024 20:13:33.09375	70
18-Feb-2024 20:13:31.09375	70
18-Feb-2024 20:11:27.875	70
18-Feb-2024 20:07:36.59375	70
18-Feb-2024 20:02:10.34375	70
18-Feb-2024 19:54:46.09375	70
18-Feb-2024 19:47:14.625	70
18-Feb-2024 19:37:13.34375	70
18-Feb-2024 19:32:08.09375	70
18-Feb-2024 19:27:42.8125	70
18-Feb-2024 19:24:38.625	70
18-Feb-2024 19:17:24.3125	70
18-Feb-2024 19:09:51.03125	70
18-Feb-2024 19:00:16.3125	70
18-Feb-2024 18:49:00.75	70
18-Feb-2024 18:40:58.34375	70
18-Feb-2024 18:27:56.84375	70
18-Feb-2024 18:19:26.59375	70
18-Feb-2024 18:10:40.21875	70
18-Feb-2024 17:59:41.90625	70
18-Feb-2024 17:51:51.65625	70
18-Feb-2024 17:48:23.5	70
18-Feb-2024 17:20:16.78125	70
18-Feb-2024 17:03:17.3125	70
18-Feb-2024 16:57:02.125	70
18-Feb-2024 16:51:16.9375	70
18-Feb-2024 16:32:10.34375	70
18-Feb-2024 16:07:08	70
18-Feb-2024 15:47:05.09375	70
18-Feb-2024 15:37:13.625	70
18-Feb-2024 15:13:20.71875	70
18-Feb-2024 15:08:14.375	70
18-Feb-2024 14:56:22.75	70
18-Feb-2024 14:52:04.59375	70
18-Feb-2024 14:46:28.28125	70
18-Feb-2024 14:35:50.84375	70
18-Feb-2024 13:26:30.15625	70
18-Feb-2024 12:48:07.46875	70
18-Feb-2024 12:10:26.8125	70
18-Feb-2024 11:36:53.71875	70
18-Feb-2024 11:27:17.125	70
18-Feb-2024 11:01:47.21875	70
18-Feb-2024 10:26:50.84375	70
18-Feb-2024 10:11:12.21875	70
18-Feb-2024 09:27:17.53125	70
18-Feb-2024 09:03:07.5625	70
18-Feb-2024 08:46:18.90625	70
18-Feb-2024 08:32:50.4375	70
18-Feb-2024 08:17:28.5625	70
18-Feb-2024 08:17:00.5	70
18-Feb-2024 08:01:05.9375	70
18-Feb-2024 07:38:57.0625	70
18-Feb-2024 07:31:22.5625	70
18-Feb-2024 07:17:50.0625	70
18-Feb-2024 07:05:32.375	70
18-Feb-2024 06:58:09.90625	70
18-Feb-2024 06:54:02.71875	70
18-Feb-2024 06:49:57.625	70
18-Feb-2024 06:14:28.375	70
18-Feb-2024 06:07:05.9375	69
18-Feb-2024 06:02:34.59375	70
18-Feb-2024 05:57:22.34375	70
18-Feb-2024 05:42:47.5	70
18-Feb-2024 05:38:12.40625	70
18-Feb-2024 05:33:30.21875	70
18-Feb-2024 05:24:32.75	70
18-Feb-2024 05:14:19.1875	70
18-Feb-2024 04:57:25.4375	70
18-Feb-2024 04:50:58.28125	69
18-Feb-2024 04:42:46.84375	70
18-Feb-2024 04:35:34.5625	70
18-Feb-2024 04:17:34.75	70
18-Feb-2024 03:57:13.15625	70
18-Feb-2024 03:48:09.90625	70
18-Feb-2024 03:39:12.625	70
18-Feb-2024 03:27:27.09375	70
18-Feb-2024 03:18:48.71875	70
18-Feb-2024 03:14:05.46875	70
18-Feb-2024 03:08:18.15625	70
18-Feb-2024 03:03:16.9375	70
18-Feb-2024 03:00:57.875	70
18-Feb-2024 02:58:46.875	70
18-Feb-2024 02:38:54.34375	70
18-Feb-2024 02:38:09.34375	70
18-Feb-2024 02:35:53.28125	70
18-Feb-2024 02:33:16.15625	70
18-Feb-2024 02:31:22.0625	70
18-Feb-2024 02:20:26.65625	70
18-Feb-2024 02:14:23.3125	70
18-Feb-2024 02:08:31.96875	70
18-Feb-2024 02:01:35.6875	70
18-Feb-2024 01:57:32.53125	70
18-Feb-2024 01:51:51.125	70
18-Feb-2024 01:47:08.84375	70
18-Feb-2024 01:43:26.59375	70
18-Feb-2024 01:40:56.53125	70
18-Feb-2024 01:36:30.375	70
18-Feb-2024 01:34:28.3125	70
18-Feb-2024 01:32:51.25	70
18-Feb-2024 01:29:30.125	69
18-Feb-2024 01:27:11.0625	70
18-Feb-2024 01:25:03	70
18-Feb-2024 01:25:01	70
18-Feb-2024 01:22:55.96875	70
18-Feb-2024 01:20:01.84375	69
18-Feb-2024 01:14:32.625	70
18-Feb-2024 01:08:03.40625	70
18-Feb-2024 01:06:46.34375	70
18-Feb-2024 01:02:29.25	70
18-Feb-2024 01:01:01.21875	70
18-Feb-2024 00:59:18.125	70
18-Feb-2024 00:54:14.96875	70
18-Feb-2024 00:43:57.4375	69
18-Feb-2024 00:42:55.375	70
18-Feb-2024 00:40:40.1875	70
18-Feb-2024 00:38:57.09375	69
18-Feb-2024 00:37:32.96875	69
18-Feb-2024 00:35:04.90625	69
18-Feb-2024 00:32:56.84375	69
18-Feb-2024 00:30:28.65625	69
18-Feb-2024 00:27:24.4375	69
18-Feb-2024 00:24:51.34375	69
18-Feb-2024 00:20:47.21875	69
18-Feb-2024 00:18:50.125	69
18-Feb-2024 00:15:51.96875	69
17-Feb-2024 23:59:24.34375	69
17-Feb-2024 23:55:03.9375	69
17-Feb-2024 23:53:19.78125	69
17-Feb-2024 23:51:20.625	69
17-Feb-2024 23:49:44.53125	69
17-Feb-2024 23:47:00.34375	69
17-Feb-2024 23:44:31.28125	69
17-Feb-2024 23:44:26.28125	69
17-Feb-2024 23:42:55.25	69
17-Feb-2024 23:38:12.75	69
17-Feb-2024 23:33:17.25	69
17-Feb-2024 23:30:46.15625	69
17-Feb-2024 23:26:20.03125	69
17-Feb-2024 23:20:59.90625	69
17-Feb-2024 23:18:18.84375	69
17-Feb-2024 23:16:11.71875	69
17-Feb-2024 23:13:10.625	69
17-Feb-2024 23:09:14.53125	69
17-Feb-2024 23:06:32.375	69
17-Feb-2024 23:04:22.21875	69
17-Feb-2024 22:59:45.03125	69
17-Feb-2024 22:56:34.84375	69
17-Feb-2024 22:53:00.75	69
17-Feb-2024 22:40:04.3125	69
17-Feb-2024 22:36:13.09375	69
17-Feb-2024 22:33:11.96875	69
17-Feb-2024 22:30:43.84375	69
17-Feb-2024 22:26:25.8125	69
17-Feb-2024 22:24:13.6875	69
17-Feb-2024 22:20:42.40625	69
17-Feb-2024 22:15:15.3125	69
17-Feb-2024 22:09:08.1875	69
17-Feb-2024 22:08:11.09375	69
17-Feb-2024 22:03:36.875	69
17-Feb-2024 21:58:00.6875	69
17-Feb-2024 21:55:28.5625	69
17-Feb-2024 21:55:22.5625	69
17-Feb-2024 21:49:53.25	69
17-Feb-2024 21:46:51.125	69
17-Feb-2024 21:42:33.96875	69
17-Feb-2024 21:40:11.65625	69
17-Feb-2024 21:37:17.5625	69
17-Feb-2024 21:34:37.4375	69
17-Feb-2024 21:28:57.28125	69
17-Feb-2024 21:23:51.96875	69
17-Feb-2024 21:16:46.71875	69
17-Feb-2024 21:13:23.59375	69
17-Feb-2024 21:11:56.5625	69
17-Feb-2024 21:09:59.4375	69
17-Feb-2024 21:06:49.21875	70
17-Feb-2024 21:03:09.03125	69
17-Feb-2024 20:59:02.875	69
17-Feb-2024 20:54:52.8125	69
17-Feb-2024 20:50:53.96875	69
17-Feb-2024 20:46:54.75	69
17-Feb-2024 20:42:10.65625	69
17-Feb-2024 20:32:53.21875	69
17-Feb-2024 20:29:15.125	69
17-Feb-2024 20:27:13.125	69
17-Feb-2024 20:23:09.9375	69
17-Feb-2024 20:20:35.75	69
17-Feb-2024 20:15:46.53125	69
17-Feb-2024 20:14:18.4375	69
17-Feb-2024 20:10:28.125	69
17-Feb-2024 20:06:40.84375	69
17-Feb-2024 20:04:40.8125	69
17-Feb-2024 20:02:39.78125	69
17-Feb-2024 19:58:59.71875	69
17-Feb-2024 19:55:21.5625	69
17-Feb-2024 19:49:58.5	69
17-Feb-2024 19:44:01.15625	69
17-Feb-2024 19:40:49.125	69
17-Feb-2024 19:36:41.0625	69
17-Feb-2024 19:31:10.875	69
17-Feb-2024 19:29:06.84375	69
17-Feb-2024 19:24:14.5625	69
17-Feb-2024 19:22:35.46875	69
17-Feb-2024 19:22:29.46875	69
17-Feb-2024 19:21:30.46875	69
17-Feb-2024 19:17:00.0625	69
17-Feb-2024 19:14:03.90625	69
17-Feb-2024 19:11:43.75	69
17-Feb-2024 19:11:42.75	69
17-Feb-2024 19:11:41.75	69
17-Feb-2024 19:11:04.71875	69
17-Feb-2024 19:09:04.625	69
17-Feb-2024 19:05:26.46875	69
17-Feb-2024 19:02:00.28125	69
17-Feb-2024 18:57:11.84375	69
17-Feb-2024 18:53:41.625	69
17-Feb-2024 18:49:39.25	69
17-Feb-2024 18:40:55.90625	69
17-Feb-2024 18:40:51.90625	69
17-Feb-2024 18:40:50.90625	69
17-Feb-2024 18:40:12.90625	69
17-Feb-2024 18:40:10.90625	69
17-Feb-2024 18:38:37.90625	69
17-Feb-2024 18:35:32.75	69
17-Feb-2024 18:31:54.625	69
17-Feb-2024 18:30:03.40625	69
17-Feb-2024 18:25:57.25	69
17-Feb-2024 18:19:37.0625	69
17-Feb-2024 18:15:48	69
17-Feb-2024 18:13:05.875	69
17-Feb-2024 18:10:39.625	69
17-Feb-2024 18:06:34.40625	69
17-Feb-2024 18:03:21.25	69
17-Feb-2024 18:01:03.1875	70
17-Feb-2024 17:57:54	69
17-Feb-2024 17:56:02.84375	69
17-Feb-2024 17:51:54.59375	69
17-Feb-2024 17:48:30.46875	69
17-Feb-2024 17:48:24.46875	69
17-Feb-2024 17:38:53.03125	69
17-Feb-2024 17:32:19.75	69
17-Feb-2024 17:25:26.65625	69
17-Feb-2024 17:20:48.65625	69
17-Feb-2024 17:11:44.28125	69
17-Feb-2024 17:09:59.125	69
17-Feb-2024 17:06:19.03125	69
17-Feb-2024 17:02:06.84375	69
17-Feb-2024 16:55:41.5625	69
17-Feb-2024 16:50:01.34375	69
17-Feb-2024 16:46:46.1875	69
17-Feb-2024 16:40:06.90625	69
17-Feb-2024 16:36:26.75	69
17-Feb-2024 16:33:15.625	69
17-Feb-2024 16:29:03.34375	69
17-Feb-2024 16:25:24.125	69
17-Feb-2024 16:18:25.75	69
17-Feb-2024 16:18:24.75	69
17-Feb-2024 16:18:23.75	69
17-Feb-2024 16:17:58.75	69
17-Feb-2024 16:17:53.75	69
17-Feb-2024 16:17:40.75	69
17-Feb-2024 16:09:20.4375	69
17-Feb-2024 15:56:57	69
17-Feb-2024 15:53:45	69
17-Feb-2024 15:47:09.78125	69
17-Feb-2024 15:41:06.4375	69
17-Feb-2024 15:35:18.25	69
17-Feb-2024 15:29:15.0625	69
17-Feb-2024 15:20:41.8125	69
17-Feb-2024 15:11:37.46875	69
17-Feb-2024 15:06:46.125	69
17-Feb-2024 14:52:47.40625	69
17-Feb-2024 14:47:34.3125	69
17-Feb-2024 14:37:03.9375	69
17-Feb-2024 14:28:34.5	69
17-Feb-2024 14:28:31.5	69
17-Feb-2024 14:28:09.46875	69
17-Feb-2024 14:28:04.46875	69
17-Feb-2024 14:22:07.25	69
17-Feb-2024 14:17:35.9375	69
17-Feb-2024 14:10:56.71875	69
17-Feb-2024 14:10:42.71875	69
17-Feb-2024 14:10:37.71875	69
17-Feb-2024 14:10:15.71875	69
17-Feb-2024 14:10:12.71875	69
17-Feb-2024 14:09:54.65625	69
17-Feb-2024 14:09:49.65625	69
17-Feb-2024 14:08:40.59375	69
17-Feb-2024 14:08:31.59375	69
17-Feb-2024 14:08:04.5625	69
17-Feb-2024 14:07:52.5625	69
17-Feb-2024 14:07:51.5625	69
17-Feb-2024 14:02:51.40625	69
17-Feb-2024 13:53:07.90625	69
17-Feb-2024 13:47:04.84375	69
17-Feb-2024 13:46:48.84375	69
17-Feb-2024 13:46:12.84375	69
17-Feb-2024 13:33:06.40625	69
17-Feb-2024 13:28:59.40625	69
17-Feb-2024 13:20:45.9375	69
17-Feb-2024 13:20:39.9375	69
17-Feb-2024 13:20:36.9375	69
17-Feb-2024 13:06:05.375	69
17-Feb-2024 13:03:16.25	69
17-Feb-2024 12:54:13.84375	69
17-Feb-2024 12:53:51.8125	69
17-Feb-2024 12:53:50.8125	69
17-Feb-2024 12:53:49.8125	69
17-Feb-2024 12:53:33.8125	69
17-Feb-2024 12:53:22.8125	69
17-Feb-2024 12:53:21.8125	69
17-Feb-2024 12:51:46.75	69
17-Feb-2024 12:51:38.75	69
