Name	\\HST1\T1.A26BTI
Data Type	Float 32
Number of Values	69864
Time	Value	Value Attributes
5-Mar-2024 17:30:35.21875	50
5-Mar-2024 17:26:33.0625	50
5-Mar-2024 17:24:57.0625	50
5-Mar-2024 17:20:11.84375	50
5-Mar-2024 17:13:06.5	50
5-Mar-2024 17:10:33.46875	50
5-Mar-2024 17:06:26.4375	50
5-Mar-2024 17:02:58.28125	50
5-Mar-2024 16:58:28.1875	50
5-Mar-2024 16:53:10.9375	50
5-Mar-2024 16:49:03.65625	50
5-Mar-2024 16:48:11.59375	50
5-Mar-2024 16:44:04.46875	50
5-Mar-2024 16:39:07.25	50
5-Mar-2024 16:35:09.15625	50
5-Mar-2024 16:29:21.875	50
5-Mar-2024 16:23:42.6875	50
5-Mar-2024 16:17:56.46875	50
5-Mar-2024 16:12:14.125	50
5-Mar-2024 16:07:54.84375	50
5-Mar-2024 16:01:56.5	50
5-Mar-2024 15:58:26.21875	50
5-Mar-2024 15:54:09.96875	50
5-Mar-2024 15:48:29.875	50
5-Mar-2024 15:44:10.75	50
5-Mar-2024 15:39:51.65625	50
5-Mar-2024 15:38:07.5625	50
5-Mar-2024 15:33:06.3125	50
5-Mar-2024 15:29:04.15625	50
5-Mar-2024 15:24:35.0625	50
5-Mar-2024 15:19:33.8125	50
5-Mar-2024 15:13:16.5625	50
5-Mar-2024 15:08:31.28125	50
5-Mar-2024 15:04:13.21875	50
5-Mar-2024 14:58:58.9375	50
5-Mar-2024 14:54:02.78125	50
5-Mar-2024 14:50:36.6875	50
5-Mar-2024 14:47:32.59375	50
5-Mar-2024 14:43:27.46875	50
5-Mar-2024 14:38:30.34375	50
5-Mar-2024 14:34:46.21875	50
5-Mar-2024 14:30:12.09375	50
5-Mar-2024 14:26:21	50
5-Mar-2024 14:20:18.78125	50
5-Mar-2024 14:17:11.75	50
5-Mar-2024 14:11:43.5625	50
5-Mar-2024 14:07:56.3125	50
5-Mar-2024 14:02:36.125	50
5-Mar-2024 13:59:56.03125	50
5-Mar-2024 13:56:08.75	50
5-Mar-2024 13:52:29.59375	50
5-Mar-2024 13:46:55.34375	50
5-Mar-2024 13:43:21.21875	50
5-Mar-2024 13:38:58.125	50
5-Mar-2024 13:33:42.9375	50
5-Mar-2024 13:29:32.78125	50
5-Mar-2024 13:23:18.53125	50
5-Mar-2024 13:18:44.46875	50
5-Mar-2024 13:12:55.25	50
5-Mar-2024 13:08:30.03125	50
5-Mar-2024 13:03:07.875	50
5-Mar-2024 12:59:31.84375	50
5-Mar-2024 12:54:27.5625	50
5-Mar-2024 12:53:36.46875	50
5-Mar-2024 12:49:28.4375	50
5-Mar-2024 12:44:18.1875	50
5-Mar-2024 12:34:36.5	50
5-Mar-2024 12:30:22.21875	50
5-Mar-2024 12:25:14	50
5-Mar-2024 12:21:53.84375	50
5-Mar-2024 12:15:19.8125	50
5-Mar-2024 12:11:49.625	50
5-Mar-2024 12:06:58.5	50
5-Mar-2024 12:03:05.375	50
5-Mar-2024 11:56:41.21875	50
5-Mar-2024 11:51:57.09375	50
5-Mar-2024 11:43:05.8125	50
5-Mar-2024 11:37:23.53125	50
5-Mar-2024 11:33:34.40625	50
5-Mar-2024 11:25:48.9375	50
5-Mar-2024 11:22:36.9375	50
5-Mar-2024 11:16:49.84375	50
5-Mar-2024 11:13:48.8125	50
5-Mar-2024 11:06:53.40625	50
5-Mar-2024 10:53:31.03125	50
5-Mar-2024 10:47:16.6875	50
5-Mar-2024 10:43:55.59375	50
5-Mar-2024 10:41:13.5	50
5-Mar-2024 10:36:10.28125	50
5-Mar-2024 10:30:27.15625	50
5-Mar-2024 10:26:36.96875	50
5-Mar-2024 10:15:48.40625	50
5-Mar-2024 10:01:44.71875	50
5-Mar-2024 09:52:40.3125	50
5-Mar-2024 09:50:35.21875	50
5-Mar-2024 09:37:29.875	50
5-Mar-2024 09:30:08.65625	50
5-Mar-2024 09:26:06.5625	50
5-Mar-2024 09:21:08.3125	50
5-Mar-2024 09:19:08.28125	50
5-Mar-2024 09:12:40.15625	50
5-Mar-2024 09:07:03.125	50
5-Mar-2024 08:56:18.65625	50
5-Mar-2024 08:53:15.53125	50
5-Mar-2024 08:44:01.3125	50
5-Mar-2024 08:40:57.15625	50
5-Mar-2024 08:35:43.96875	50
5-Mar-2024 08:29:59.84375	50
5-Mar-2024 08:28:39.8125	50
5-Mar-2024 08:26:20.8125	50
5-Mar-2024 08:23:08.75	50
5-Mar-2024 08:16:16.40625	50
5-Mar-2024 08:10:59.40625	50
5-Mar-2024 08:08:57.40625	50
5-Mar-2024 08:02:24.21875	50
5-Mar-2024 07:53:48.0625	50
5-Mar-2024 07:46:45.75	50
5-Mar-2024 07:42:56.6875	51
5-Mar-2024 07:39:51.59375	50
5-Mar-2024 07:34:02.34375	50
5-Mar-2024 07:26:26.8125	50
5-Mar-2024 07:20:23.40625	50
5-Mar-2024 07:13:31.15625	50
5-Mar-2024 07:09:46.90625	50
5-Mar-2024 07:04:51.65625	50
5-Mar-2024 07:03:03.65625	50
5-Mar-2024 07:01:20.5625	50
5-Mar-2024 07:00:00.5625	50
5-Mar-2024 06:56:32.5	50
5-Mar-2024 06:51:30.4375	50
5-Mar-2024 06:47:01.3125	50
5-Mar-2024 06:43:10.09375	50
5-Mar-2024 06:40:07.03125	50
5-Mar-2024 06:37:22.96875	50
5-Mar-2024 06:35:39.96875	50
5-Mar-2024 06:32:39.875	50
5-Mar-2024 06:31:22.875	50
5-Mar-2024 06:28:45.8125	50
5-Mar-2024 06:25:06.6875	50
5-Mar-2024 06:22:07.625	50
5-Mar-2024 06:19:54.46875	49
5-Mar-2024 06:18:25.375	50
5-Mar-2024 06:18:22.375	49
5-Mar-2024 06:16:57.375	50
5-Mar-2024 06:16:31.375	50
5-Mar-2024 06:13:31.125	50
5-Mar-2024 06:09:14.03125	50
5-Mar-2024 06:06:00.90625	50
5-Mar-2024 06:03:14.84375	49
5-Mar-2024 06:03:10.8125	49
5-Mar-2024 06:01:09.6875	49
5-Mar-2024 05:59:50.59375	50
5-Mar-2024 05:56:44.4375	50
5-Mar-2024 05:54:43.40625	50
5-Mar-2024 05:52:02.09375	49
5-Mar-2024 05:48:34.90625	50
5-Mar-2024 05:44:15.78125	50
5-Mar-2024 05:42:57.65625	50
5-Mar-2024 05:42:54.65625	49
5-Mar-2024 05:42:47.65625	50
5-Mar-2024 05:41:34.65625	49
5-Mar-2024 05:39:40.65625	49
5-Mar-2024 05:39:38.65625	49
5-Mar-2024 05:39:30.65625	50
5-Mar-2024 05:35:30.40625	50
5-Mar-2024 05:32:19.375	50
5-Mar-2024 05:28:13.1875	50
5-Mar-2024 05:21:52.03125	50
5-Mar-2024 05:21:50.03125	50
5-Mar-2024 05:19:50	50
5-Mar-2024 05:16:20.875	49
5-Mar-2024 05:12:20.71875	50
5-Mar-2024 05:09:00.5625	50
5-Mar-2024 05:06:03.375	50
5-Mar-2024 04:59:47.84375	50
5-Mar-2024 04:54:45.6875	50
5-Mar-2024 04:50:53.625	50
5-Mar-2024 04:48:19.59375	50
5-Mar-2024 04:45:53.40625	50
5-Mar-2024 04:43:35.34375	49
5-Mar-2024 04:42:30.34375	49
5-Mar-2024 04:41:42.28125	49
5-Mar-2024 04:40:19.25	50
5-Mar-2024 04:38:10.21875	50
5-Mar-2024 04:36:36.1875	50
5-Mar-2024 04:31:12.96875	49
5-Mar-2024 04:28:32.875	50
5-Mar-2024 04:25:14.84375	50
5-Mar-2024 04:23:38.8125	49
5-Mar-2024 04:20:54.78125	49
5-Mar-2024 04:15:54.59375	50
5-Mar-2024 04:15:47.59375	50
5-Mar-2024 04:15:46.59375	49
5-Mar-2024 04:15:44.59375	50
5-Mar-2024 04:15:43.59375	49
5-Mar-2024 04:12:45.5	49
5-Mar-2024 04:08:33.3125	49
5-Mar-2024 04:01:40.21875	50
5-Mar-2024 03:58:53.0625	49
5-Mar-2024 03:58:51.0625	49
5-Mar-2024 03:58:43.0625	49
5-Mar-2024 03:58:42.0625	49
5-Mar-2024 03:58:28.0625	49
5-Mar-2024 03:55:30.9375	49
5-Mar-2024 03:53:27.875	50
5-Mar-2024 03:46:34.625	49
5-Mar-2024 03:45:09.59375	50
5-Mar-2024 03:42:02.4375	50
5-Mar-2024 03:40:01.40625	49
5-Mar-2024 03:36:45.28125	49
5-Mar-2024 03:36:44.28125	49
5-Mar-2024 03:34:15.25	50
5-Mar-2024 03:32:13.03125	50
5-Mar-2024 03:30:05	49
5-Mar-2024 03:27:21.78125	49
5-Mar-2024 03:27:18.78125	49
5-Mar-2024 03:26:53.78125	49
5-Mar-2024 03:26:51.78125	49
5-Mar-2024 03:25:48.75	49
5-Mar-2024 03:25:47.75	49
5-Mar-2024 03:25:46.75	49
5-Mar-2024 03:22:41.59375	50
5-Mar-2024 03:19:38.375	49
5-Mar-2024 03:13:11.21875	50
5-Mar-2024 03:09:44.09375	49
5-Mar-2024 03:08:48.0625	49
5-Mar-2024 03:08:46.0625	49
5-Mar-2024 03:05:57.96875	49
5-Mar-2024 02:59:26.75	49
5-Mar-2024 02:56:44.65625	50
5-Mar-2024 02:55:07.625	49
5-Mar-2024 02:54:57.625	49
5-Mar-2024 02:54:54.625	49
5-Mar-2024 02:54:43.625	49
5-Mar-2024 02:54:20.625	49
5-Mar-2024 02:48:35.34375	50
5-Mar-2024 02:44:45.34375	49
5-Mar-2024 02:44:43.34375	49
5-Mar-2024 02:44:42.34375	49
5-Mar-2024 02:44:24.34375	49
5-Mar-2024 02:44:14.34375	49
5-Mar-2024 02:44:12.34375	49
5-Mar-2024 02:38:58.09375	49
5-Mar-2024 02:37:36.09375	50
5-Mar-2024 02:32:16.96875	49
5-Mar-2024 02:30:55.96875	49
5-Mar-2024 02:26:40.75	50
5-Mar-2024 02:23:14.53125	49
5-Mar-2024 02:18:44.375	49
5-Mar-2024 02:16:14.25	50
5-Mar-2024 02:15:16.25	49
5-Mar-2024 02:12:57.125	49
5-Mar-2024 02:12:55.125	49
5-Mar-2024 02:12:52.125	49
5-Mar-2024 02:12:51.125	49
5-Mar-2024 02:11:40.96875	49
5-Mar-2024 02:11:36.96875	49
5-Mar-2024 02:11:11.9375	49
5-Mar-2024 02:08:55.8125	49
5-Mar-2024 02:07:22.75	50
5-Mar-2024 02:02:18.625	49
5-Mar-2024 02:02:17.625	49
5-Mar-2024 01:58:28.53125	50
5-Mar-2024 01:55:41.4375	49
5-Mar-2024 01:52:33.3125	49
5-Mar-2024 01:49:09.09375	50
5-Mar-2024 01:44:05.9375	49
5-Mar-2024 01:43:44.90625	49
5-Mar-2024 01:43:43.90625	49
5-Mar-2024 01:43:01.84375	49
5-Mar-2024 01:40:04.8125	50
5-Mar-2024 01:36:26.65625	49
5-Mar-2024 01:31:14.5625	49
5-Mar-2024 01:27:56.4375	50
5-Mar-2024 01:25:44.34375	49
5-Mar-2024 01:23:36.34375	49
5-Mar-2024 01:20:48.125	50
5-Mar-2024 01:18:23.09375	50
5-Mar-2024 01:14:19.0625	49
5-Mar-2024 01:14:18.0625	49
5-Mar-2024 01:14:17.0625	49
5-Mar-2024 01:13:26.03125	49
5-Mar-2024 01:09:59.875	50
5-Mar-2024 01:07:29.8125	49
5-Mar-2024 01:03:25.75	49
5-Mar-2024 00:58:56.71875	50
5-Mar-2024 00:56:01.59375	49
5-Mar-2024 00:55:58.59375	49
5-Mar-2024 00:53:08.4375	49
5-Mar-2024 00:51:08.34375	50
5-Mar-2024 00:47:09.1875	49
5-Mar-2024 00:44:32.09375	49
5-Mar-2024 00:42:55.96875	49
5-Mar-2024 00:39:27.84375	50
5-Mar-2024 00:38:38.75	49
5-Mar-2024 00:35:26.53125	49
5-Mar-2024 00:34:27.40625	49
5-Mar-2024 00:32:12.375	50
5-Mar-2024 00:29:53.3125	49
5-Mar-2024 00:29:50.3125	49
5-Mar-2024 00:29:37.28125	49
5-Mar-2024 00:27:32.125	49
5-Mar-2024 00:27:29.125	49
5-Mar-2024 00:26:48.09375	49
5-Mar-2024 00:26:46.09375	49
5-Mar-2024 00:23:15.09375	50
5-Mar-2024 00:20:44	49
5-Mar-2024 00:17:05.90625	49
5-Mar-2024 00:14:18.71875	50
5-Mar-2024 00:12:15.625	49
5-Mar-2024 00:12:14.625	49
5-Mar-2024 00:12:06.625	49
5-Mar-2024 00:08:44.5625	49
5-Mar-2024 00:06:52.4375	50
5-Mar-2024 00:03:12.4375	49
5-Mar-2024 00:00:47.34375	49
4-Mar-2024 23:57:26.25	50
4-Mar-2024 23:53:51.125	49
4-Mar-2024 23:50:59.125	49
4-Mar-2024 23:49:14	50
4-Mar-2024 23:45:32.90625	49
4-Mar-2024 23:43:10.75	49
4-Mar-2024 23:41:03.71875	50
4-Mar-2024 23:38:18.5625	50
4-Mar-2024 23:37:09.5	49
4-Mar-2024 23:35:25.46875	49
4-Mar-2024 23:33:55.40625	49
4-Mar-2024 23:33:48.40625	49
4-Mar-2024 23:33:01.34375	50
4-Mar-2024 23:31:13.28125	50
4-Mar-2024 23:29:37.21875	49
4-Mar-2024 23:28:35.21875	49
4-Mar-2024 23:25:58.09375	49
4-Mar-2024 23:25:05.09375	50
4-Mar-2024 23:23:25	50
4-Mar-2024 23:20:36.9375	49
4-Mar-2024 23:18:48.75	49
4-Mar-2024 23:16:44.59375	50
4-Mar-2024 23:14:43.5	50
4-Mar-2024 23:12:49.40625	49
4-Mar-2024 23:12:26.34375	49
4-Mar-2024 23:10:23.25	49
4-Mar-2024 23:09:17.25	50
4-Mar-2024 23:07:36.25	50
4-Mar-2024 23:04:47.09375	49
4-Mar-2024 23:02:21.84375	49
4-Mar-2024 23:00:45.8125	50
4-Mar-2024 22:58:34.65625	50
4-Mar-2024 22:57:37.65625	49
4-Mar-2024 22:54:36.625	49
4-Mar-2024 22:53:37.59375	50
4-Mar-2024 22:51:20.59375	50
4-Mar-2024 22:49:55.53125	49
4-Mar-2024 22:47:11.4375	49
4-Mar-2024 22:44:58.40625	50
4-Mar-2024 22:43:20.40625	50
4-Mar-2024 22:41:40.375	50
4-Mar-2024 22:39:32.25	50
4-Mar-2024 22:38:04.25	50
4-Mar-2024 22:35:16.15625	50
4-Mar-2024 22:32:56.125	50
4-Mar-2024 22:30:30.09375	50
4-Mar-2024 22:27:49.90625	50
4-Mar-2024 22:24:52.8125	50
4-Mar-2024 22:22:55.78125	50
4-Mar-2024 22:20:33.78125	50
4-Mar-2024 22:18:11.71875	50
4-Mar-2024 22:14:46.5625	50
4-Mar-2024 22:11:25.21875	50
4-Mar-2024 22:09:07.15625	50
4-Mar-2024 22:06:18.125	50
4-Mar-2024 22:02:51	50
4-Mar-2024 21:59:11.8125	50
4-Mar-2024 21:56:40.78125	50
4-Mar-2024 21:54:04.5	50
4-Mar-2024 21:52:17.40625	50
4-Mar-2024 21:49:42.375	50
4-Mar-2024 21:47:18.375	50
4-Mar-2024 21:44:33.3125	50
4-Mar-2024 21:41:35.25	50
4-Mar-2024 21:39:22.25	50
4-Mar-2024 21:32:01.90625	50
4-Mar-2024 21:28:32.84375	50
4-Mar-2024 21:26:35.75	50
4-Mar-2024 21:23:36.6875	50
4-Mar-2024 21:19:36.625	50
4-Mar-2024 21:16:59.59375	50
4-Mar-2024 21:11:13.21875	50
4-Mar-2024 21:07:56.09375	50
4-Mar-2024 21:03:45	50
4-Mar-2024 21:00:50.96875	50
4-Mar-2024 20:57:45.75	50
4-Mar-2024 20:53:30.65625	50
4-Mar-2024 20:53:28.65625	50
4-Mar-2024 20:51:55.625	50
4-Mar-2024 20:50:41.625	50
4-Mar-2024 20:46:48.53125	50
4-Mar-2024 20:45:08.46875	50
4-Mar-2024 20:43:22.4375	51
4-Mar-2024 20:41:23.34375	50
4-Mar-2024 20:38:48.25	50
4-Mar-2024 20:35:53.15625	51
4-Mar-2024 20:34:08.125	50
4-Mar-2024 20:31:20.0625	50
4-Mar-2024 20:28:35	51
4-Mar-2024 20:25:14.9375	50
4-Mar-2024 20:23:13.875	50
4-Mar-2024 20:19:22.59375	51
4-Mar-2024 20:16:56.59375	50
4-Mar-2024 20:15:47.5625	50
4-Mar-2024 20:12:18.46875	50
4-Mar-2024 20:10:27.375	51
4-Mar-2024 20:07:16.3125	50
4-Mar-2024 20:02:30.28125	50
4-Mar-2024 19:58:57.25	50
4-Mar-2024 19:55:03.21875	50
4-Mar-2024 19:52:45.15625	51
4-Mar-2024 19:48:07	50
4-Mar-2024 19:43:17.71875	50
4-Mar-2024 19:39:23.5	50
4-Mar-2024 19:38:19.40625	50
4-Mar-2024 19:34:24.21875	50
4-Mar-2024 19:30:58.15625	50
4-Mar-2024 19:26:40.96875	50
4-Mar-2024 19:23:44.8125	51
4-Mar-2024 19:18:58.6875	50
4-Mar-2024 19:13:49.5	51
4-Mar-2024 19:13:39.5	50
4-Mar-2024 19:09:05.375	50
4-Mar-2024 19:05:17.15625	50
4-Mar-2024 19:03:07.125	50
4-Mar-2024 19:01:05.03125	50
4-Mar-2024 18:59:08	50
4-Mar-2024 18:55:29.875	50
4-Mar-2024 18:52:54.78125	50
4-Mar-2024 18:51:11.78125	50
4-Mar-2024 18:47:50.75	50
4-Mar-2024 18:45:38.65625	50
4-Mar-2024 18:43:40.59375	50
4-Mar-2024 18:41:51.53125	50
4-Mar-2024 18:39:09.53125	50
4-Mar-2024 18:36:39.5	50
4-Mar-2024 18:35:33.4375	50
4-Mar-2024 18:33:49.4375	50
4-Mar-2024 18:29:58.25	50
4-Mar-2024 18:28:46.21875	50
4-Mar-2024 18:25:14.1875	50
4-Mar-2024 18:20:59	50
4-Mar-2024 18:14:47.625	50
4-Mar-2024 18:11:58.59375	50
4-Mar-2024 18:08:38.375	50
4-Mar-2024 18:07:11.34375	50
4-Mar-2024 18:05:24.3125	50
4-Mar-2024 18:01:28.125	50
4-Mar-2024 17:55:57.78125	50
4-Mar-2024 17:51:43.71875	50
4-Mar-2024 17:44:59.5625	50
4-Mar-2024 17:41:20.4375	51
4-Mar-2024 17:37:47.375	50
4-Mar-2024 17:34:25.21875	50
4-Mar-2024 17:31:11.15625	51
4-Mar-2024 17:28:16.125	50
4-Mar-2024 17:23:20.09375	50
4-Mar-2024 17:18:17.03125	50
4-Mar-2024 17:17:29.03125	50
4-Mar-2024 17:12:50.84375	50
4-Mar-2024 17:09:27.71875	50
4-Mar-2024 17:04:44.46875	50
4-Mar-2024 16:59:35.1875	50
4-Mar-2024 16:52:44.65625	50
4-Mar-2024 16:49:22.59375	50
4-Mar-2024 16:47:48.59375	50
4-Mar-2024 16:44:55.53125	50
4-Mar-2024 16:42:26.3125	50
4-Mar-2024 16:39:23.21875	50
4-Mar-2024 16:35:54.09375	50
4-Mar-2024 16:33:34.03125	50
4-Mar-2024 16:31:09.6875	50
4-Mar-2024 16:28:12.5	50
4-Mar-2024 16:25:44.4375	50
4-Mar-2024 16:23:56.375	50
4-Mar-2024 16:23:54.375	50
4-Mar-2024 16:20:33.1875	50
4-Mar-2024 16:16:07.03125	50
4-Mar-2024 16:13:53.9375	50
4-Mar-2024 16:09:24.6875	50
4-Mar-2024 16:06:16.65625	50
4-Mar-2024 16:02:29.625	50
4-Mar-2024 15:58:19.5625	50
4-Mar-2024 15:55:03.40625	50
4-Mar-2024 15:50:37.1875	50
4-Mar-2024 15:47:34.09375	50
4-Mar-2024 15:44:26.0625	50
4-Mar-2024 15:41:43.03125	50
4-Mar-2024 15:38:47.9375	50
4-Mar-2024 15:34:40.75	50
4-Mar-2024 15:32:47.5625	50
4-Mar-2024 15:30:00.4375	50
4-Mar-2024 15:27:09.1875	50
4-Mar-2024 15:24:41.15625	50
4-Mar-2024 15:19:57.78125	50
4-Mar-2024 15:17:28.6875	50
4-Mar-2024 15:14:26.625	50
4-Mar-2024 15:10:22.5	50
4-Mar-2024 15:06:33.4375	50
4-Mar-2024 15:04:47.40625	51
4-Mar-2024 15:01:27.28125	50
4-Mar-2024 14:58:46.125	50
4-Mar-2024 14:55:23.03125	50
4-Mar-2024 14:51:21.875	50
4-Mar-2024 14:47:46.78125	50
4-Mar-2024 14:42:54.625	50
4-Mar-2024 14:36:34.5625	50
4-Mar-2024 14:31:39.40625	50
4-Mar-2024 14:27:25.34375	50
4-Mar-2024 14:22:14.1875	50
4-Mar-2024 14:19:00	50
4-Mar-2024 14:15:03.71875	50
4-Mar-2024 14:11:32.59375	50
4-Mar-2024 14:09:01.5625	50
4-Mar-2024 14:04:46.3125	50
4-Mar-2024 13:57:46.96875	50
4-Mar-2024 13:55:20.9375	50
4-Mar-2024 13:50:15.8125	50
4-Mar-2024 13:44:29.6875	50
4-Mar-2024 13:41:38.6875	50
4-Mar-2024 13:37:40.53125	50
4-Mar-2024 13:33:26.5	50
4-Mar-2024 13:30:49.5	50
4-Mar-2024 13:25:10.3125	50
4-Mar-2024 13:18:58.25	50
4-Mar-2024 13:14:56.15625	50
4-Mar-2024 13:11:10.125	50
4-Mar-2024 13:06:33.8125	50
4-Mar-2024 13:03:19.75	50
4-Mar-2024 13:01:20.53125	50
4-Mar-2024 12:58:24.46875	50
4-Mar-2024 12:56:15.3125	50
4-Mar-2024 12:51:05.125	50
4-Mar-2024 12:47:17.9375	50
4-Mar-2024 12:41:18.875	50
4-Mar-2024 12:39:57.84375	50
4-Mar-2024 12:35:12.53125	50
4-Mar-2024 12:32:27.46875	50
4-Mar-2024 12:28:53.4375	50
4-Mar-2024 12:23:37.34375	50
4-Mar-2024 12:18:54.28125	50
4-Mar-2024 12:17:42.25	50
4-Mar-2024 12:14:26.0625	50
4-Mar-2024 12:08:47.90625	50
4-Mar-2024 12:03:09.65625	50
4-Mar-2024 11:59:12.625	50
4-Mar-2024 11:56:20.53125	50
4-Mar-2024 11:53:01.4375	50
4-Mar-2024 11:48:59.0625	50
4-Mar-2024 11:45:08.75	50
4-Mar-2024 11:41:16.5625	50
4-Mar-2024 11:25:44.9375	50
4-Mar-2024 11:21:24.84375	50
4-Mar-2024 11:17:10.6875	50
4-Mar-2024 11:15:13.65625	50
4-Mar-2024 11:12:03.375	50
4-Mar-2024 11:07:54.25	50
4-Mar-2024 11:02:14.25	50
4-Mar-2024 10:56:48.1875	50
4-Mar-2024 10:50:17.125	50
4-Mar-2024 10:44:13	50
4-Mar-2024 10:39:41.71875	50
4-Mar-2024 10:38:13.71875	50
4-Mar-2024 10:33:52.5625	50
4-Mar-2024 10:24:05.34375	50
4-Mar-2024 10:18:43.21875	50
4-Mar-2024 10:13:45.15625	50
4-Mar-2024 10:07:23.8125	50
4-Mar-2024 10:04:00.6875	50
4-Mar-2024 09:59:07.53125	50
4-Mar-2024 09:57:15.53125	50
4-Mar-2024 09:54:17.40625	50
4-Mar-2024 09:47:55.25	50
4-Mar-2024 09:46:54.25	50
4-Mar-2024 09:39:44.03125	50
4-Mar-2024 09:32:59.90625	50
4-Mar-2024 09:27:11.75	50
4-Mar-2024 09:20:45.65625	50
4-Mar-2024 09:19:06.53125	50
4-Mar-2024 09:17:26.53125	50
4-Mar-2024 09:13:54.46875	50
4-Mar-2024 09:10:46.34375	50
4-Mar-2024 09:04:07.0625	50
4-Mar-2024 08:57:57.8125	50
4-Mar-2024 08:49:21.53125	50
4-Mar-2024 08:46:08.40625	50
4-Mar-2024 08:41:23.3125	50
4-Mar-2024 08:36:37.125	50
4-Mar-2024 08:32:47	50
4-Mar-2024 08:29:53.9375	50
4-Mar-2024 08:24:47.75	50
4-Mar-2024 08:20:57.5	50
4-Mar-2024 08:18:15.46875	50
4-Mar-2024 08:12:08.40625	50
4-Mar-2024 08:08:42.375	50
4-Mar-2024 08:06:22.34375	50
4-Mar-2024 08:03:03.21875	50
4-Mar-2024 07:56:32.03125	50
4-Mar-2024 07:53:44.875	50
4-Mar-2024 07:48:53.71875	50
4-Mar-2024 07:45:26.4375	50
4-Mar-2024 07:41:17.15625	50
4-Mar-2024 07:35:42.65625	50
4-Mar-2024 07:31:07.53125	50
4-Mar-2024 07:29:19.40625	50
4-Mar-2024 07:26:54.28125	50
4-Mar-2024 07:24:46.25	50
4-Mar-2024 07:20:05.1875	50
4-Mar-2024 07:18:34.1875	50
4-Mar-2024 07:14:48.03125	50
4-Mar-2024 07:11:24.90625	50
4-Mar-2024 07:08:42.84375	50
4-Mar-2024 07:04:37.71875	50
4-Mar-2024 07:02:22.6875	50
4-Mar-2024 06:58:28.625	50
4-Mar-2024 06:50:53.375	50
4-Mar-2024 06:47:17.3125	50
4-Mar-2024 06:44:17.0625	50
4-Mar-2024 06:40:47.9375	50
4-Mar-2024 06:37:01.8125	50
4-Mar-2024 06:33:08.65625	50
4-Mar-2024 06:31:11.53125	50
4-Mar-2024 06:29:27.46875	50
4-Mar-2024 06:27:57.4375	50
4-Mar-2024 06:24:25.3125	50
4-Mar-2024 06:20:53.15625	50
4-Mar-2024 06:19:13.09375	50
4-Mar-2024 06:14:59.875	50
4-Mar-2024 06:12:36.8125	50
4-Mar-2024 06:08:43.625	50
4-Mar-2024 06:04:16.5	50
4-Mar-2024 06:02:24.375	50
4-Mar-2024 05:59:49.3125	50
4-Mar-2024 05:58:21.25	50
4-Mar-2024 05:55:47.0625	50
4-Mar-2024 05:51:45.875	51
4-Mar-2024 05:47:42.78125	50
4-Mar-2024 05:43:17.59375	50
4-Mar-2024 05:40:30.4375	50
4-Mar-2024 05:32:34.1875	50
4-Mar-2024 05:29:37.125	50
4-Mar-2024 05:27:40.03125	50
4-Mar-2024 05:24:13	51
4-Mar-2024 05:19:53	50
4-Mar-2024 05:11:24.8125	50
4-Mar-2024 05:09:55.78125	50
4-Mar-2024 05:06:33.625	50
4-Mar-2024 05:04:28.53125	50
4-Mar-2024 04:59:17.28125	50
4-Mar-2024 04:56:42.25	50
4-Mar-2024 04:53:52.1875	51
4-Mar-2024 04:50:52.09375	50
4-Mar-2024 04:47:01.96875	50
4-Mar-2024 04:44:26.9375	50
4-Mar-2024 04:39:58.75	50
4-Mar-2024 04:35:52.75	50
4-Mar-2024 04:30:24.4375	50
4-Mar-2024 04:25:14.3125	50
4-Mar-2024 04:21:43.25	50
4-Mar-2024 04:16:51.21875	50
4-Mar-2024 04:09:16.0625	50
4-Mar-2024 04:07:59.96875	50
4-Mar-2024 04:05:27.84375	50
4-Mar-2024 03:53:44.34375	50
4-Mar-2024 03:49:44.1875	51
4-Mar-2024 03:47:19.0625	50
4-Mar-2024 03:44:03	50
4-Mar-2024 03:39:15.78125	50
4-Mar-2024 03:36:40.65625	50
4-Mar-2024 03:34:18.625	50
4-Mar-2024 03:32:05.5625	51
4-Mar-2024 03:27:49.40625	50
4-Mar-2024 03:24:46.375	50
4-Mar-2024 03:22:43.25	50
4-Mar-2024 03:15:51.75	50
4-Mar-2024 03:10:36.59375	50
4-Mar-2024 03:09:04.5625	50
4-Mar-2024 03:06:25.53125	50
4-Mar-2024 03:03:24.5	51
4-Mar-2024 02:59:10.40625	50
4-Mar-2024 02:52:58.21875	50
4-Mar-2024 02:51:03.1875	50
4-Mar-2024 02:48:49.15625	50
4-Mar-2024 02:43:36.03125	51
4-Mar-2024 02:40:50.96875	50
4-Mar-2024 02:36:36.875	50
4-Mar-2024 02:34:00.71875	51
4-Mar-2024 02:32:03.59375	50
4-Mar-2024 02:28:54.3125	50
4-Mar-2024 02:27:06.25	50
4-Mar-2024 02:23:17.9375	50
4-Mar-2024 02:21:02.75	50
4-Mar-2024 02:17:14.5625	50
4-Mar-2024 02:14:07.34375	50
4-Mar-2024 02:07:31.15625	50
4-Mar-2024 02:05:39.0625	50
4-Mar-2024 01:59:10.78125	50
4-Mar-2024 01:57:48.75	50
4-Mar-2024 01:57:47.75	51
4-Mar-2024 01:52:56.625	50
4-Mar-2024 01:48:13.53125	50
4-Mar-2024 01:48:01.53125	51
4-Mar-2024 01:47:43.53125	50
