Name	\\HST1\T1.BB2
20-Mar-2024 01:17:49.46875	1.9
19-Mar-2024 23:34:28.34375	1.8
19-Mar-2024 23:12:06.8125	1.9
19-Mar-2024 22:48:24.875	1.6
19-Mar-2024 22:44:49.625	1.8
19-Mar-2024 22:19:18.21875	1.8
19-Mar-2024 20:28:27.5	1.9
19-Mar-2024 20:22:14.1875	1.9
19-Mar-2024 20:04:04.03125	1.7
19-Mar-2024 18:38:14.96875	1.9
19-Mar-2024 17:57:57.03125	2.0
19-Mar-2024 17:30:17.4375	2.0
19-Mar-2024 17:10:55.84375	1.9
19-Mar-2024 16:27:35.40625	1.9
19-Mar-2024 14:25:10.78125	2.1
19-Mar-2024 14:10:38.90625	2.1
19-Mar-2024 13:12:28.5625	2.0
19-Mar-2024 12:33:18.5625	2.0
19-Mar-2024 11:20:17.96875	2.1
19-Mar-2024 09:23:53.875	2.1
19-Mar-2024 04:09:24.9375	2.0
19-Mar-2024 03:19:58.75	2.1
19-Mar-2024 02:44:46.40625	2.0
19-Mar-2024 02:17:33.71875	1.9
19-Mar-2024 01:51:03	1.8
19-Mar-2024 01:24:47.0625	1.9
19-Mar-2024 00:30:42.46875	1.8
18-Mar-2024 23:35:09.71875	1.8
18-Mar-2024 22:14:41.78125	1.7
18-Mar-2024 21:34:41.375	1.7
18-Mar-2024 21:03:25.5625	1.7
18-Mar-2024 20:24:27.15625	1.8
18-Mar-2024 18:08:27.625	1.9
18-Mar-2024 17:45:19.125	1.9
18-Mar-2024 17:36:03.84375	1.8
18-Mar-2024 16:15:19.375	2.0
18-Mar-2024 15:35:08.15625	1.9
18-Mar-2024 15:03:38.40625	2.0
18-Mar-2024 14:19:53.375	2.1
18-Mar-2024 12:38:54.65625	2.1
18-Mar-2024 12:18:21.90625	2.2
18-Mar-2024 12:02:54.40625	2.0
18-Mar-2024 11:21:04.1875	2.0
18-Mar-2024 10:37:38.78125	2.1
18-Mar-2024 09:38:57.71875	2.2
18-Mar-2024 09:03:27.46875	2.2
18-Mar-2024 05:57:21.78125	2.1
18-Mar-2024 05:31:17.09375	2.1
18-Mar-2024 03:21:48.03125	2.0
18-Mar-2024 03:03:45.5	2.1
18-Mar-2024 02:45:16.5625	2.1
18-Mar-2024 02:10:44	1.7
17-Mar-2024 23:56:18.5625	1.9
17-Mar-2024 23:46:07.25	1.9
17-Mar-2024 23:21:05.75	1.8
17-Mar-2024 23:09:23.4375	1.8
17-Mar-2024 22:50:42.46875	1.8
17-Mar-2024 22:39:12.15625	1.8
17-Mar-2024 20:47:58.96875	1.8
17-Mar-2024 20:42:28.90625	1.8
17-Mar-2024 20:30:55.34375	1.7
17-Mar-2024 20:28:10.28125	1.8
17-Mar-2024 20:14:28.03125	1.9
17-Mar-2024 20:00:42.375	1.8
17-Mar-2024 19:43:28.65625	1.7
17-Mar-2024 19:29:36	1.9
17-Mar-2024 19:19:44.78125	1.8
17-Mar-2024 18:53:49.78125	1.9
17-Mar-2024 18:15:11.25	1.7
17-Mar-2024 17:50:23.09375	1.8
17-Mar-2024 16:41:31.25	1.8
17-Mar-2024 16:13:58.53125	1.8
17-Mar-2024 15:33:41.78125	2.0
17-Mar-2024 12:36:14.6875	2.1
17-Mar-2024 11:08:34.5	2.0
17-Mar-2024 10:49:16.8125	2.1
17-Mar-2024 05:40:39.28125	2.1
17-Mar-2024 04:23:37.84375	2.2
17-Mar-2024 02:59:56.59375	2.1
17-Mar-2024 02:52:23.375	1.9
17-Mar-2024 02:25:38.71875	1.9
17-Mar-2024 02:25:33.71875	1.9
17-Mar-2024 02:02:55.8125	2.0
17-Mar-2024 01:49:14.375	2.1
17-Mar-2024 01:03:41.75	2.0
16-Mar-2024 23:52:36.21875	1.8
16-Mar-2024 23:41:19.875	1.8
16-Mar-2024 23:35:13.59375	1.8
16-Mar-2024 23:15:57.84375	1.8
16-Mar-2024 22:28:41.53125	1.8
16-Mar-2024 22:28:37.53125	1.9
16-Mar-2024 22:28:30.5	1.8
16-Mar-2024 22:01:32.6875	1.8
16-Mar-2024 21:41:28.625	1.7
16-Mar-2024 21:20:41.96875	1.8
16-Mar-2024 20:52:09.5625	1.7
16-Mar-2024 20:35:08.78125	1.8
16-Mar-2024 20:29:35.46875	1.9
16-Mar-2024 20:16:41.96875	1.7
16-Mar-2024 20:01:10.5	1.8
16-Mar-2024 19:46:42.6875	1.9
16-Mar-2024 19:18:09.0625	1.8
16-Mar-2024 18:52:27.09375	1.8
16-Mar-2024 18:05:21.65625	1.7
16-Mar-2024 17:07:49.875	1.8
16-Mar-2024 16:41:07.9375	1.8
16-Mar-2024 15:43:59.9375	1.8
16-Mar-2024 15:19:40.78125	1.9
16-Mar-2024 12:54:00.90625	2.1
16-Mar-2024 10:20:21.96875	2.1
16-Mar-2024 05:55:38.9375	2.1
16-Mar-2024 05:38:46	2.1
16-Mar-2024 04:19:05.6875	2.0
16-Mar-2024 03:45:35.28125	2.0
16-Mar-2024 02:54:18.21875	2.0
16-Mar-2024 02:05:19.375	2.1
16-Mar-2024 01:47:12.84375	1.8
16-Mar-2024 01:07:31.40625	1.7
16-Mar-2024 00:53:15.90625	1.9
16-Mar-2024 00:16:20.21875	1.9
15-Mar-2024 23:32:13.1875	1.9
15-Mar-2024 22:55:02.84375	1.8
15-Mar-2024 22:30:35.71875	1.9
15-Mar-2024 22:00:03.625	1.7
15-Mar-2024 21:19:29.21875	1.8
15-Mar-2024 21:14:49.1875	1.9
15-Mar-2024 20:49:37.46875	1.9
15-Mar-2024 20:39:16.25	1.8
15-Mar-2024 20:17:12	1.8
15-Mar-2024 20:10:34.90625	1.8
15-Mar-2024 19:11:35.0625	1.9
15-Mar-2024 18:53:20.5	1.8
15-Mar-2024 18:26:12.53125	1.9
15-Mar-2024 18:22:42.25	1.8
15-Mar-2024 18:17:54	1.8
15-Mar-2024 17:55:25	1.8
15-Mar-2024 16:37:13.40625	1.9
15-Mar-2024 15:47:32.46875	2.0
15-Mar-2024 15:34:03.8125	1.8
15-Mar-2024 15:02:42.625	1.9
15-Mar-2024 13:25:49.59375	2.0
15-Mar-2024 12:50:39.90625	2.1
15-Mar-2024 09:59:05.8125	2.0
15-Mar-2024 04:45:02.375	2.0
15-Mar-2024 03:19:29.5	1.8
15-Mar-2024 02:34:03.9375	2.1
15-Mar-2024 01:37:06.96875	2.2
15-Mar-2024 01:09:43.4375	2.3
15-Mar-2024 01:00:17	2.2
14-Mar-2024 23:56:21.84375	2.2
14-Mar-2024 23:39:21.25	2.2
14-Mar-2024 22:40:23.28125	2.0
14-Mar-2024 21:47:53.9375	1.8
14-Mar-2024 21:39:19.5	1.8
14-Mar-2024 21:24:34.9375	1.7
14-Mar-2024 21:02:08.78125	1.8
14-Mar-2024 20:31:01.40625	1.7
14-Mar-2024 20:17:38.15625	1.7
14-Mar-2024 19:56:36.75	1.7
14-Mar-2024 19:53:58.71875	Bad
14-Mar-2024 19:53:57.71875	1.7
14-Mar-2024 19:53:03.5625	1.7
14-Mar-2024 19:34:35.96875	1.8
14-Mar-2024 18:54:05.3125	1.7
14-Mar-2024 18:20:38.03125	1.7
14-Mar-2024 17:59:37.21875	1.8
14-Mar-2024 17:36:46.375	1.7
14-Mar-2024 17:33:51.1875	1.6
14-Mar-2024 17:32:47.09375	1.7
14-Mar-2024 16:43:02.21875	1.8
14-Mar-2024 14:43:59.3125	1.8
14-Mar-2024 10:25:33.75	2.0
14-Mar-2024 08:06:53.96875	2.0
14-Mar-2024 05:23:01.59375	2.0
14-Mar-2024 05:15:11.5	2.0
14-Mar-2024 04:49:54.40625	2.0
14-Mar-2024 03:56:52.5625	2.0
14-Mar-2024 03:07:44.9375	1.8
14-Mar-2024 02:33:43.6875	2.0
14-Mar-2024 02:04:12.8125	2.2
14-Mar-2024 01:47:17.40625	2.0
14-Mar-2024 01:17:47.34375	2.1
14-Mar-2024 00:53:27.8125	1.9
14-Mar-2024 00:40:09.25	2.0
13-Mar-2024 23:07:30.75	1.9
13-Mar-2024 23:07:22.71875	2.1
13-Mar-2024 23:02:08.3125	1.9
13-Mar-2024 22:20:33.625	1.9
13-Mar-2024 22:01:24.9375	1.7
13-Mar-2024 21:38:58.28125	1.7
13-Mar-2024 21:28:50.09375	1.9
13-Mar-2024 20:34:02.15625	1.9
13-Mar-2024 20:08:55.96875	1.8
13-Mar-2024 19:00:43.78125	1.9
13-Mar-2024 18:36:09.5625	1.9
13-Mar-2024 18:22:29.84375	1.8
13-Mar-2024 17:52:19.46875	1.9
13-Mar-2024 17:43:51.90625	1.8
13-Mar-2024 17:34:27.75	1.7
13-Mar-2024 17:27:44.46875	1.8
13-Mar-2024 16:59:35.5625	1.8
13-Mar-2024 16:36:40.65625	1.8
13-Mar-2024 16:23:26.21875	1.9
13-Mar-2024 15:11:17.21875	1.8
13-Mar-2024 14:52:17.25	1.8
13-Mar-2024 14:20:56.46875	1.7
13-Mar-2024 14:14:09	1.9
13-Mar-2024 13:37:49.5625	1.8
13-Mar-2024 11:52:47.5625	1.9
13-Mar-2024 08:27:34.25	2.0
13-Mar-2024 05:01:49.21875	1.9
13-Mar-2024 03:44:04.96875	1.8
13-Mar-2024 02:35:56.6875	1.9
13-Mar-2024 02:01:52.15625	1.9
13-Mar-2024 00:13:38.875	2.0
12-Mar-2024 23:13:57.78125	1.9
12-Mar-2024 23:01:11.28125	2.0
12-Mar-2024 22:22:02.0625	2.0
12-Mar-2024 22:08:03.59375	1.9
12-Mar-2024 21:44:11.59375	1.8
12-Mar-2024 21:39:40.25	1.8
12-Mar-2024 21:24:49.59375	1.7
12-Mar-2024 21:02:54.75	1.8
12-Mar-2024 18:58:18.125	1.8
12-Mar-2024 18:37:14.46875	1.8
12-Mar-2024 17:58:50.15625	1.8
12-Mar-2024 17:50:06.59375	1.6
12-Mar-2024 16:41:11.09375	1.9
12-Mar-2024 16:41:10.09375	1.7
12-Mar-2024 15:43:06.6875	1.8
12-Mar-2024 14:51:16.71875	1.8
12-Mar-2024 14:38:32.15625	1.8
12-Mar-2024 14:24:11.71875	1.8
12-Mar-2024 13:58:50.03125	1.8
12-Mar-2024 13:26:11.125	1.9
12-Mar-2024 11:50:17.125	1.9
12-Mar-2024 04:35:47.84375	1.9
12-Mar-2024 03:39:02.8125	1.8
12-Mar-2024 03:15:56.84375	1.9
12-Mar-2024 03:00:04.1875	1.9
12-Mar-2024 02:27:28.28125	1.9
12-Mar-2024 01:21:34.25	1.9
12-Mar-2024 00:26:52	1.7
12-Mar-2024 00:26:50	1.9
11-Mar-2024 23:59:34.15625	1.7
11-Mar-2024 23:35:33.0625	1.7
11-Mar-2024 22:40:57.21875	1.7
11-Mar-2024 21:43:17.15625	1.9
11-Mar-2024 21:21:15.5625	1.8
11-Mar-2024 20:49:40.5	1.8
11-Mar-2024 20:14:38.5	1.6
11-Mar-2024 19:38:47.46875	1.7
11-Mar-2024 19:16:52.6875	1.8
11-Mar-2024 18:56:32.90625	1.8
11-Mar-2024 18:38:11.3125	1.8
11-Mar-2024 17:39:42.625	1.8
11-Mar-2024 17:27:24.25	1.7
11-Mar-2024 17:17:16.9375	1.9
11-Mar-2024 16:41:00.9375	1.9
11-Mar-2024 16:01:54.53125	1.8
11-Mar-2024 15:49:57.09375	1.7
11-Mar-2024 15:34:44.78125	1.8
11-Mar-2024 14:33:22.40625	1.9
11-Mar-2024 14:06:18.0625	1.7
11-Mar-2024 13:34:11.75	1.7
11-Mar-2024 10:55:51.40625	1.8
11-Mar-2024 10:09:01.6875	1.9
11-Mar-2024 09:40:40.65625	1.9
11-Mar-2024 09:15:11.03125	1.9
11-Mar-2024 07:52:28.03125	1.9
11-Mar-2024 04:33:49.65625	1.8
11-Mar-2024 04:06:16.5	1.8
11-Mar-2024 03:32:20.4375	2.1
11-Mar-2024 03:19:32.15625	2.0
11-Mar-2024 02:51:27.375	1.9
11-Mar-2024 02:27:52.375	1.8
11-Mar-2024 01:45:07.8125	1.9
11-Mar-2024 01:25:07.84375	1.8
11-Mar-2024 00:41:15.5	1.8
10-Mar-2024 23:46:35.53125	1.7
10-Mar-2024 23:23:17.40625	1.8
10-Mar-2024 22:43:58.28125	1.7
10-Mar-2024 22:19:24.34375	1.8
10-Mar-2024 22:01:40.9375	1.7
10-Mar-2024 21:23:51.5625	1.7
10-Mar-2024 19:13:04	1.8
10-Mar-2024 18:46:39.65625	1.4
10-Mar-2024 18:16:38.5625	1.7
10-Mar-2024 17:24:55.65625	1.6
10-Mar-2024 16:55:51.65625	1.5
10-Mar-2024 16:26:15.78125	1.6
10-Mar-2024 15:25:43.59375	1.8
10-Mar-2024 14:29:59.09375	1.6
10-Mar-2024 13:58:14.9375	1.8
10-Mar-2024 13:42:44.46875	1.7
10-Mar-2024 13:15:01.4375	1.8
10-Mar-2024 12:56:45.25	2.0
10-Mar-2024 12:38:07.59375	1.9
10-Mar-2024 08:08:54.75	2.1
10-Mar-2024 01:59:46.1875	2.0
10-Mar-2024 01:34:04.40625	2.0
10-Mar-2024 00:55:32.96875	1.8
10-Mar-2024 00:36:57.28125	1.6
10-Mar-2024 00:22:23.65625	1.9
10-Mar-2024 00:10:02.28125	1.9
9-Mar-2024 23:51:43.34375	2.0
9-Mar-2024 22:54:21.84375	1.7
9-Mar-2024 21:48:22.5625	1.7
9-Mar-2024 21:15:20.34375	1.7
9-Mar-2024 20:19:37.0625	1.7
9-Mar-2024 19:45:12.71875	1.6
9-Mar-2024 19:16:43.46875	1.6
9-Mar-2024 17:59:36.09375	1.7
9-Mar-2024 17:30:09.03125	1.8
9-Mar-2024 16:47:10.125	1.6
9-Mar-2024 15:29:23.21875	1.6
9-Mar-2024 14:56:27.84375	1.7
9-Mar-2024 14:36:40.1875	1.6
9-Mar-2024 13:55:34.8125	1.7
9-Mar-2024 13:19:39.0625	1.7
9-Mar-2024 12:38:13.6875	1.7
9-Mar-2024 12:03:40.28125	2.1
9-Mar-2024 11:50:15.53125	2.0
9-Mar-2024 11:06:06.78125	1.9
9-Mar-2024 06:53:00.75	2.1
9-Mar-2024 04:08:30.46875	2.1
9-Mar-2024 01:59:41.875	2.0
9-Mar-2024 01:10:09.375	1.8
9-Mar-2024 00:40:20.65625	1.9
9-Mar-2024 00:21:28.25	1.7
8-Mar-2024 22:59:14.5	1.7
8-Mar-2024 22:24:54.3125	1.7
8-Mar-2024 21:51:14.25	1.7
8-Mar-2024 21:41:31.09375	1.6
8-Mar-2024 21:14:30.21875	1.6
8-Mar-2024 20:45:27.15625	1.7
8-Mar-2024 20:26:54.46875	1.6
8-Mar-2024 20:03:11.90625	1.6
8-Mar-2024 19:40:20.0625	1.9
8-Mar-2024 19:17:37.3125	1.6
8-Mar-2024 19:00:13.71875	1.8
8-Mar-2024 18:20:54.5625	1.6
8-Mar-2024 17:50:54.6875	1.6
8-Mar-2024 17:30:31.0625	1.6
8-Mar-2024 16:59:30.5	1.6
8-Mar-2024 15:20:27.78125	1.8
8-Mar-2024 14:45:34.84375	1.8
8-Mar-2024 14:16:03.71875	1.9
8-Mar-2024 14:01:24.3125	1.8
8-Mar-2024 13:12:33.3125	1.9
8-Mar-2024 12:51:25.34375	1.9
8-Mar-2024 12:05:27.625	2.0
8-Mar-2024 11:34:34.4375	2.1
8-Mar-2024 10:48:39.21875	2.2
8-Mar-2024 09:15:16.0625	2.1
8-Mar-2024 08:45:06.34375	2.2
8-Mar-2024 07:40:02.40625	2.1
8-Mar-2024 07:11:02.125	2.1
8-Mar-2024 06:56:04.6875	2.1
8-Mar-2024 05:02:39.71875	2.2
8-Mar-2024 04:29:10.4375	2.1
8-Mar-2024 04:29:07.4375	2.2
8-Mar-2024 03:21:47.8125	2.0
8-Mar-2024 03:16:42.65625	2.0
8-Mar-2024 02:41:08.21875	2.1
8-Mar-2024 02:07:34.25	2.0
8-Mar-2024 01:46:10.3125	2.0
8-Mar-2024 01:07:27.375	1.8
8-Mar-2024 01:03:31.28125	1.9
8-Mar-2024 00:53:47.90625	1.8
7-Mar-2024 23:46:01.25	1.8
7-Mar-2024 23:24:21.4375	1.8
7-Mar-2024 22:40:43.4375	1.7
7-Mar-2024 22:12:10.34375	1.7
7-Mar-2024 22:11:32.28125	1.9
7-Mar-2024 21:55:39.96875	2.0
7-Mar-2024 19:26:40.65625	2.1
7-Mar-2024 19:09:32.9375	2.0
7-Mar-2024 18:22:47.28125	2.0
7-Mar-2024 17:09:51.1875	2.0
7-Mar-2024 16:01:06.8125	2.1
7-Mar-2024 13:42:15.03125	2.1
7-Mar-2024 13:30:46.625	1.9
7-Mar-2024 11:58:23.5625	2.0
7-Mar-2024 10:15:31.25	2.1
7-Mar-2024 09:18:33.125	2.1
7-Mar-2024 07:35:30.8125	2.1
7-Mar-2024 07:13:20.5625	2.1
7-Mar-2024 05:04:21.9375	2.2
7-Mar-2024 03:01:26.3125	2.1
7-Mar-2024 02:32:36.46875	2.3
7-Mar-2024 02:23:34.21875	2.3
7-Mar-2024 01:57:40.09375	2.3
7-Mar-2024 01:51:36	2.3
7-Mar-2024 01:51:30	2.5
7-Mar-2024 01:51:29	2.3
7-Mar-2024 01:40:12.5625	2.3
7-Mar-2024 01:13:02.0625	2.3
7-Mar-2024 00:59:06.4375	2.3
7-Mar-2024 00:51:20.9375	2.3
7-Mar-2024 00:41:09.4375	2.3
7-Mar-2024 00:35:32.3125	2.3
7-Mar-2024 00:24:12	2.3
7-Mar-2024 00:23:50.9375	2.3
7-Mar-2024 00:04:01.5625	2.2
6-Mar-2024 23:55:18.21875	2.3
6-Mar-2024 23:43:15.90625	2.3
6-Mar-2024 23:43:03.90625	2.4
6-Mar-2024 23:36:06.65625	2.2
6-Mar-2024 23:36:04.65625	2.4
6-Mar-2024 23:36:03.65625	2.3
6-Mar-2024 23:32:10.5	2.2
6-Mar-2024 23:16:04.15625	2.3
6-Mar-2024 23:08:44	2.3
6-Mar-2024 23:01:50.9375	2.3
6-Mar-2024 22:53:10.78125	2.1
6-Mar-2024 22:53:08.78125	2.4
6-Mar-2024 22:53:07.78125	2.1
6-Mar-2024 22:51:36.78125	2.3
6-Mar-2024 22:51:34.78125	2.1
6-Mar-2024 22:49:32.6875	2.1
6-Mar-2024 22:45:03.625	2.2
6-Mar-2024 22:44:11.59375	2.4
6-Mar-2024 22:44:10.59375	2.2
6-Mar-2024 22:30:42.0625	2.1
6-Mar-2024 22:28:43.9375	2.3
6-Mar-2024 22:28:42.9375	2.1
6-Mar-2024 22:22:29.8125	2.2
6-Mar-2024 22:22:01.78125	2.2
6-Mar-2024 22:21:57.78125	2.1
6-Mar-2024 22:15:09.5	2.3
6-Mar-2024 22:14:14.5	2.4
6-Mar-2024 22:14:12.5	2.2
6-Mar-2024 22:13:24.4375	2.2
6-Mar-2024 21:58:38.8125	2.4
6-Mar-2024 21:52:38.59375	2.3
6-Mar-2024 21:46:16.375	2.3
6-Mar-2024 21:26:49.8125	2.3
6-Mar-2024 21:10:08.1875	2.1
6-Mar-2024 21:06:50.0625	2.3
6-Mar-2024 21:03:52.9375	2.2
6-Mar-2024 20:59:16.5625	2.2
6-Mar-2024 20:52:52.375	2.2
6-Mar-2024 20:51:12.34375	2.3
6-Mar-2024 20:47:06.21875	2.4
6-Mar-2024 20:46:26.1875	2.3
6-Mar-2024 20:45:52.1875	2.3
6-Mar-2024 20:39:19	2.3
6-Mar-2024 20:28:59.625	2.3
6-Mar-2024 20:27:20.59375	2.4
6-Mar-2024 20:05:17.9375	2.4
6-Mar-2024 20:04:22.875	2.3
6-Mar-2024 20:04:21.875	2.6
6-Mar-2024 20:04:20.875	2.3
6-Mar-2024 19:58:47.8125	2.3
6-Mar-2024 19:45:33.40625	2.3
6-Mar-2024 19:24:22.53125	2.4
6-Mar-2024 18:57:25.75	2.3
6-Mar-2024 18:51:39.75	2.3
6-Mar-2024 18:46:07.5625	2.4
6-Mar-2024 18:37:22.40625	2.3
6-Mar-2024 18:32:23.21875	2.3
6-Mar-2024 18:09:00.65625	2.3
6-Mar-2024 17:58:15.1875	2.3
6-Mar-2024 17:51:53.9375	2.3
6-Mar-2024 17:47:27.78125	2.3
6-Mar-2024 17:35:05.25	2.4
6-Mar-2024 17:12:35.46875	2.3
6-Mar-2024 16:56:33.84375	2.3
6-Mar-2024 16:46:46.75	2.4
6-Mar-2024 16:31:12.1875	2.3
6-Mar-2024 15:50:17.71875	2.4
6-Mar-2024 15:40:25.46875	2.3
6-Mar-2024 15:28:07.0625	2.2
6-Mar-2024 15:21:18.875	2.2
6-Mar-2024 15:10:29.5	2.2
6-Mar-2024 14:44:34.5	2.2
6-Mar-2024 14:35:05.09375	2.2
6-Mar-2024 14:27:51.78125	2.1
6-Mar-2024 14:03:28.65625	2.1
6-Mar-2024 13:07:32.84375	2.1
6-Mar-2024 12:45:33.875	2.2
6-Mar-2024 12:45:28.875	2.0
6-Mar-2024 12:40:11.53125	2.2
6-Mar-2024 12:32:46.3125	2.1
6-Mar-2024 12:12:16.65625	2.1
6-Mar-2024 11:44:39.4375	2.1
6-Mar-2024 11:38:38.09375	2.1
6-Mar-2024 11:26:35.65625	2.2
6-Mar-2024 10:48:39.5	2.2
6-Mar-2024 10:19:48.125	2.1
6-Mar-2024 09:26:36.1875	2.2
6-Mar-2024 09:17:05.65625	2.1
6-Mar-2024 08:45:08.1875	2.1
6-Mar-2024 08:31:29.96875	2.1
6-Mar-2024 08:05:10.15625	2.1
6-Mar-2024 07:44:54.375	2.1
6-Mar-2024 07:05:22.3125	2.1
6-Mar-2024 06:29:32.8125	2.1
6-Mar-2024 05:51:40.5625	2.1
6-Mar-2024 05:05:41.65625	2.1
6-Mar-2024 04:43:18.125	2.2
6-Mar-2024 04:26:34.75	2.1
6-Mar-2024 03:33:09.9375	2.3
6-Mar-2024 03:24:24.75	2.3
6-Mar-2024 03:17:32.5625	2.2
6-Mar-2024 02:45:53.46875	2.4
6-Mar-2024 02:40:17.03125	2.4
6-Mar-2024 02:21:30.53125	2.4
6-Mar-2024 01:59:15.71875	2.3
6-Mar-2024 01:47:49.46875	2.4
6-Mar-2024 01:37:05.0625	2.4
6-Mar-2024 01:36:03	2.2
6-Mar-2024 01:36:01	2.5
6-Mar-2024 01:25:48.46875	2.3
6-Mar-2024 01:25:17.40625	2.4
6-Mar-2024 01:23:03.28125	2.3
6-Mar-2024 01:11:08.8125	2.4
6-Mar-2024 01:01:53.59375	2.3
6-Mar-2024 00:48:06.21875	2.3
6-Mar-2024 00:38:54	2.3
6-Mar-2024 00:37:44.96875	2.5
6-Mar-2024 00:37:43.96875	2.3
6-Mar-2024 00:25:05.53125	2.3
6-Mar-2024 00:23:51.5	2.3
6-Mar-2024 00:03:09.5625	2.3
5-Mar-2024 23:59:39.4375	2.4
5-Mar-2024 23:46:19.875	2.4
5-Mar-2024 23:34:24.28125	2.4
5-Mar-2024 23:29:59.1875	2.3
5-Mar-2024 23:29:57.1875	2.3
5-Mar-2024 23:24:11.15625	2.3
5-Mar-2024 23:09:18.6875	2.3
5-Mar-2024 23:08:50.6875	2.3
5-Mar-2024 23:01:34.5625	2.3
5-Mar-2024 22:56:50.34375	2.3
5-Mar-2024 22:49:37.09375	2.3
5-Mar-2024 22:45:12.8125	2.4
5-Mar-2024 22:45:08.8125	2.5
