Name	\\HST1\T3.PTVIB_B
Data Type	Float 32
Number of Values	1339
Time	Value	Value Attributes
27-Nov-2023 10:36:24.03796	0.7
27-Nov-2023 10:26:24.13275	0.7
27-Nov-2023 10:26:22.85295	0.7
27-Nov-2023 10:16:22.94775	0.6
27-Nov-2023 10:16:22.30785	0.6
27-Nov-2023 10:06:22.40265	0.7
27-Nov-2023 10:06:21.12285	0.7
27-Nov-2023 09:56:21.21864	0.6
27-Nov-2023 09:56:20.25879	0.8
27-Nov-2023 09:46:20.35359	0.7
27-Nov-2023 09:46:19.71368	0.7
27-Nov-2023 09:36:19.80849	0.6
27-Nov-2023 09:36:18.52869	0.7
27-Nov-2023 09:26:18.62349	0.8
27-Nov-2023 09:26:17.66364	0.6
27-Nov-2023 09:16:17.75844	0.7
27-Nov-2023 09:16:16.79858	0.6
27-Nov-2023 09:06:16.89339	0.8
27-Nov-2023 09:06:15.93353	0.7
27-Nov-2023 08:56:16.02832	0.6
27-Nov-2023 08:56:14.74852	0.6
27-Nov-2023 08:46:14.84332	0.7
27-Nov-2023 08:46:14.20341	0.6
27-Nov-2023 08:36:14.29822	0.6
27-Nov-2023 08:36:13.33836	0.7
27-Nov-2023 08:26:13.43317	0.6
27-Nov-2023 08:26:12.15436	0.8
27-Nov-2023 08:16:12.24916	0.6
27-Nov-2023 08:16:11.60925	0.7
27-Nov-2023 08:06:12.024	0.7
27-Nov-2023 08:06:08.82449	0.8
27-Nov-2023 03:54:02.25621	0.6
26-Nov-2023 20:03:20.3239	0.7
26-Nov-2023 12:12:39.67337	0.6
26-Nov-2023 04:21:57.74106	0.7
25-Nov-2023 20:31:16.45163	0.6
25-Nov-2023 12:40:37.07892	0.7
25-Nov-2023 04:49:55.12459	0.7
24-Nov-2023 20:59:12.85532	0.7
24-Nov-2023 13:08:31.86485	0.7
24-Nov-2023 05:17:51.16734	0.7
23-Nov-2023 21:27:08.89607	0.7
23-Nov-2023 13:36:26.94576	0.7
23-Nov-2023 05:45:44.99944	0.6
22-Nov-2023 21:55:03.04411	0.6
22-Nov-2023 14:04:21.41075	0.9
22-Nov-2023 06:13:40.40527	0.7
21-Nov-2023 22:22:59.41081	0.7
21-Nov-2023 14:32:17.46849	0.8
21-Nov-2023 06:41:37.44987	0.7
20-Nov-2023 22:50:57.72421	0.7
20-Nov-2023 15:00:15.77789	0.7
20-Nov-2023 07:09:33.49663	0.7
19-Nov-2023 23:18:51.5383	0.7
19-Nov-2023 15:28:09.57399	0.8
19-Nov-2023 07:37:28.88347	0.7
18-Nov-2023 23:46:47.90401	0.7
18-Nov-2023 15:56:08.19534	0.7
18-Nov-2023 08:05:25.90508	0.7
18-Nov-2023 00:14:46.1974	0.8
17-Nov-2023 16:24:06.17279	0.6
17-Nov-2023 08:33:24.84538	0.7
17-Nov-2023 00:42:42.89406	0.7
16-Nov-2023 16:52:01.25069	0.7
16-Nov-2023 09:01:23.44174	0.7
16-Nov-2023 01:10:41.48741	0.7
15-Nov-2023 17:19:59.21014	0.8
15-Nov-2023 09:29:18.18968	0.7
15-Nov-2023 01:38:36.22937	0.7
14-Nov-2023 17:47:54.26805	0.7
14-Nov-2023 09:57:13.25558	0.7
14-Nov-2023 02:06:32.57407	0.9
13-Nov-2023 18:15:52.53445	0.6
13-Nov-2023 10:25:10.56413	0.7
13-Nov-2023 02:34:28.60081	0.9
12-Nov-2023 18:43:47.2704	0.7
12-Nov-2023 10:53:07.21779	0.7
12-Nov-2023 03:02:25.25047	0.6
11-Nov-2023 19:11:43.60811	0.7
11-Nov-2023 11:21:01.6368	0.7
11-Nov-2023 03:30:19.67647	0.6
11-Nov-2023 03:25:32.36143	Bad
11-Nov-2023 03:25:32.36143	0.7
11-Nov-2023 03:13:26.71648	0.8
11-Nov-2023 03:09:10.43669	Bad
11-Nov-2023 03:09:10.43669	0.7
10-Nov-2023 19:37:30.70958	0.7
10-Nov-2023 11:46:48.41931	0.7
10-Nov-2023 03:56:07.7328	0.7
9-Nov-2023 20:05:27.04929	0.7
9-Nov-2023 12:14:44.76102	0.7
9-Nov-2023 04:24:05.03436	0.7
8-Nov-2023 20:33:23.07504	0.7
8-Nov-2023 12:42:40.79578	0.7
8-Nov-2023 04:52:00.10526	0.7
7-Nov-2023 21:01:18.14894	0.7
7-Nov-2023 13:10:36.82652	0.6
7-Nov-2023 05:19:54.85121	0.7
6-Nov-2023 21:29:14.15669	0.7
6-Nov-2023 13:38:33.47517	0.7
6-Nov-2023 05:47:51.51086	0.6
5-Nov-2023 21:57:10.17744	0.7
5-Nov-2023 14:06:30.46678	0.7
5-Nov-2023 06:15:49.46931	0.7
4-Nov-2023 23:25:08.78081	0.7
4-Nov-2023 15:34:27.46039	0.7
4-Nov-2023 07:43:46.79086	0.7
3-Nov-2023 23:53:04.83156	0.7
3-Nov-2023 16:02:23.83209	0.7
3-Nov-2023 08:11:42.19171	0.6
3-Nov-2023 00:21:00.86729	0.6
2-Nov-2023 16:30:18.91998	0.6
2-Nov-2023 08:39:36.96266	0.7
2-Nov-2023 08:35:36.93401	Intf Shut
2-Nov-2023 08:29:37.37642	0.8
2-Nov-2023 08:29:36.41656	0.7
2-Nov-2023 08:19:36.51135	0.6
2-Nov-2023 08:19:35.23155	0.7
2-Nov-2023 08:09:35.32535	0.7
2-Nov-2023 08:09:34.68546	0.6
2-Nov-2023 07:59:34.77925	0.6
2-Nov-2023 07:59:33.49945	0.7
2-Nov-2023 07:49:33.59425	0.7
2-Nov-2023 07:49:32.6344	0.7
2-Nov-2023 07:39:32.7282	0.7
2-Nov-2023 07:39:32.08829	0.7
2-Nov-2023 07:29:32.18208	0.7
2-Nov-2023 07:29:30.90228	0.7
2-Nov-2023 07:19:30.99709	0.8
2-Nov-2023 07:19:30.03723	0.7
2-Nov-2023 07:09:30.13103	0.6
2-Nov-2023 07:09:29.17117	0.6
2-Nov-2023 06:59:29.26498	0.7
2-Nov-2023 06:59:28.30513	0.7
2-Nov-2023 06:49:28.39993	0.6
2-Nov-2023 06:49:27.12012	0.6
2-Nov-2023 06:39:27.21393	0.7
2-Nov-2023 06:39:26.57402	0.6
2-Nov-2023 06:29:26.66782	0.7
2-Nov-2023 06:29:25.70796	0.7
2-Nov-2023 06:19:25.80177	1.0
2-Nov-2023 06:19:24.52196	0.7
2-Nov-2023 06:09:24.61676	0.7
2-Nov-2023 06:09:23.97685	0.6
2-Nov-2023 05:59:24.07066	0.6
2-Nov-2023 05:59:22.79085	0.7
2-Nov-2023 05:49:22.88466	0.6
2-Nov-2023 05:49:21.9248	0.6
2-Nov-2023 05:39:22.01961	0.7
2-Nov-2023 05:39:21.37869	0.7
2-Nov-2023 05:29:21.4735	0.7
2-Nov-2023 05:29:20.1937	0.7
2-Nov-2023 05:19:20.28749	0.7
2-Nov-2023 05:19:19.32764	0.8
2-Nov-2023 05:09:19.42143	0.7
2-Nov-2023 05:09:18.46159	0.6
2-Nov-2023 04:59:18.55638	0.7
2-Nov-2023 04:59:17.59653	0.7
2-Nov-2023 04:49:17.69034	0.6
2-Nov-2023 04:49:16.41052	0.8
2-Nov-2023 04:39:16.50433	0.6
2-Nov-2023 04:39:15.86443	0.6
2-Nov-2023 04:29:15.95923	0.6
2-Nov-2023 04:29:14.67943	0.6
2-Nov-2023 04:19:15.73308	0.7
2-Nov-2023 04:19:12.53357	0.7
2-Nov-2023 04:18:07.26355	0.6
5-Oct-2023 05:20:31.27187	5.7
4-Oct-2023 22:59:57.42499	5.5
4-Oct-2023 15:09:15.47467	6.3
4-Oct-2023 07:18:33.8383	6.1
3-Oct-2023 23:27:52.51888	6.1
3-Oct-2023 15:37:10.56956	5.9
3-Oct-2023 07:46:28.61523	5.9
2-Oct-2023 23:55:46.65591	5.5
2-Oct-2023 16:05:05.9734	5.7
2-Oct-2023 08:14:24.96594	5.6
2-Oct-2023 00:23:43.96848	4.9
1-Oct-2023 16:33:02.97401	6.1
1-Oct-2023 08:42:21.98454	5.9
1-Oct-2023 00:51:40.36217	5.1
30-Sep-2023 17:00:58.41185	5.9
30-Sep-2023 09:10:17.09343	5.6
30-Sep-2023 01:19:35.15012	5.6
29-Sep-2023 17:28:54.48059	5.5
29-Sep-2023 09:38:12.51428	5.6
29-Sep-2023 01:47:32.48666	5.5
28-Sep-2023 17:56:51.49919	4.7
28-Sep-2023 10:06:10.83768	4.5
28-Sep-2023 02:15:28.89435	4.7
27-Sep-2023 18:24:47.58994	4.5
27-Sep-2023 10:34:05.65462	4.7
27-Sep-2023 02:43:23.71928	5.5
26-Sep-2023 18:52:41.78596	4.7
26-Sep-2023 11:02:02.0923	5.4
26-Sep-2023 03:11:20.15398	5.6
25-Sep-2023 19:20:38.21365	4.9
25-Sep-2023 11:29:56.26634	4.6
25-Sep-2023 03:39:14.31401	5.1
24-Sep-2023 19:48:32.36969	5.7
24-Sep-2023 11:57:51.69418	5.4
24-Sep-2023 04:07:09.75085	4.2
23-Sep-2023 20:16:28.44743	5.6
23-Sep-2023 12:25:47.76892	5.7
23-Sep-2023 04:35:05.8226	4.7
22-Sep-2023 20:44:25.79799	5.0
22-Sep-2023 12:53:43.83366	5.1
22-Sep-2023 05:03:01.88235	4.5
21-Sep-2023 21:12:19.93503	5.0
21-Sep-2023 13:21:37.97072	5.1
21-Sep-2023 05:30:56.02139	4.4
20-Sep-2023 21:40:14.05807	4.7
20-Sep-2023 13:49:32.10475	5.5
20-Sep-2023 05:58:50.16043	4.9
19-Sep-2023 22:08:09.17796	4.8
19-Sep-2023 14:17:28.50444	5.4
19-Sep-2023 06:26:47.18903	5.0
18-Sep-2023 22:36:06.51552	5.2
18-Sep-2023 14:45:25.52304	6.6
18-Sep-2023 06:54:43.55873	3.5
17-Sep-2023 22:57:30.60524	0.7
17-Sep-2023 22:10:56.16086	Bad
17-Sep-2023 22:10:56.16086	4.6
17-Sep-2023 20:40:02.93132	5.4
17-Sep-2023 12:49:22.20383	5.8
17-Sep-2023 04:58:40.82941	5.0
16-Sep-2023 21:08:00.74181	5.2
16-Sep-2023 13:17:20.97815	5.8
16-Sep-2023 05:26:38.97084	5.2
15-Sep-2023 21:35:58.89423	4.8
15-Sep-2023 13:45:16.90092	5.0
15-Sep-2023 05:54:34.8936	4.9
14-Sep-2023 22:03:52.89729	3.9
14-Sep-2023 14:13:10.90797	4.7
14-Sep-2023 06:22:28.90767	4.6
13-Sep-2023 22:31:46.91035	4.1
13-Sep-2023 14:41:04.91504	5.0
13-Sep-2023 06:50:01.16005	6.5
13-Sep-2023 05:51:17.54926	0.7
12-Sep-2023 22:00:35.55493	0.7
12-Sep-2023 14:09:54.51848	0.7
12-Sep-2023 06:19:12.52016	0.7
11-Sep-2023 22:28:30.52985	0.7
11-Sep-2023 14:37:49.82034	0.7
11-Sep-2023 06:47:07.82602	0.7
10-Sep-2023 22:56:25.83472	0.9
10-Sep-2023 15:05:43.84439	0.7
10-Sep-2023 07:15:01.84709	0.8
9-Sep-2023 23:24:19.85477	0.7
9-Sep-2023 15:33:37.86746	0.7
9-Sep-2023 07:42:56.51204	0.7
8-Sep-2023 23:52:16.75839	0.6
8-Sep-2023 16:01:34.76607	0.6
8-Sep-2023 08:10:53.72961	0.7
8-Sep-2023 00:20:11.7303	0.7
7-Sep-2023 16:29:32.60655	0.7
7-Sep-2023 08:38:50.60823	0.7
7-Sep-2023 00:48:09.88972	0.7
6-Sep-2023 16:57:28.55531	0.7
6-Sep-2023 09:06:46.58499	0.7
6-Sep-2023 01:16:06.85533	0.7
5-Sep-2023 17:25:24.88901	0.8
5-Sep-2023 09:34:42.91769	0.7
5-Sep-2023 01:44:00.94238	0.7
4-Sep-2023 17:53:18.96806	0.7
4-Sep-2023 10:02:36.99374	0.8
4-Sep-2023 02:11:55.97029	0.7
3-Sep-2023 18:21:13.99696	0.7
3-Sep-2023 10:30:33.31445	0.7
3-Sep-2023 02:39:51.33315	0.7
2-Sep-2023 18:49:09.35782	0.7
2-Sep-2023 10:58:27.3835	0.7
2-Sep-2023 03:07:45.40318	0.7
1-Sep-2023 19:17:04.72067	0.7
1-Sep-2023 11:26:22.76436	0.7
1-Sep-2023 03:35:40.78903	0.7
31-Aug-2023 19:44:59.46263	0.7
31-Aug-2023 11:54:18.77411	0.7
31-Aug-2023 04:03:36.8008	0.7
30-Aug-2023 20:12:55.79433	0.7
30-Aug-2023 12:22:13.826	0.7
30-Aug-2023 04:31:33.77341	0.6
29-Aug-2023 20:40:51.80608	0.7
29-Aug-2023 12:50:11.11557	0.7
29-Aug-2023 04:59:28.81531	0.7
28-Aug-2023 21:08:48.12079	0.7
28-Aug-2023 13:18:06.15347	0.7
28-Aug-2023 05:27:24.81506	0.7
27-Aug-2023 21:36:42.83774	0.7
27-Aug-2023 13:46:00.85742	0.7
27-Aug-2023 05:55:18.87511	0.7
26-Aug-2023 22:04:38.17459	0.7
26-Aug-2023 14:13:56.19528	0.7
26-Aug-2023 06:23:14.21497	1.0
25-Aug-2023 22:32:33.1965	0.7
25-Aug-2023 14:41:51.86108	0.7
25-Aug-2023 06:51:11.16258	0.7
24-Aug-2023 23:00:30.14311	0.7
24-Aug-2023 15:09:48.1618	0.7
24-Aug-2023 07:19:07.14233	0.8
23-Aug-2023 23:28:25.16502	0.7
23-Aug-2023 15:37:43.19771	0.7
23-Aug-2023 07:47:01.23038	0.6
22-Aug-2023 23:56:19.26306	0.7
22-Aug-2023 16:05:39.5444	0.7
22-Aug-2023 08:14:58.20898	0.8
22-Aug-2023 00:24:17.51147	0.8
21-Aug-2023 16:33:35.54216	0.7
21-Aug-2023 08:42:53.57384	0.7
21-Aug-2023 00:52:12.56139	0.7
20-Aug-2023 17:01:30.58907	0.7
20-Aug-2023 09:10:50.53645	0.7
20-Aug-2023 01:20:08.55814	0.7
19-Aug-2023 17:29:27.87363	0.7
19-Aug-2023 09:38:45.9173	0.7
19-Aug-2023 01:48:03.94298	0.7
18-Aug-2023 17:57:21.97067	0.7
18-Aug-2023 10:06:39.99934	0.7
18-Aug-2023 02:15:58.98489	0.7
17-Aug-2023 18:25:17.00957	0.7
17-Aug-2023 10:34:35.03026	0.7
17-Aug-2023 02:43:53.04694	0.6
16-Aug-2023 18:53:11.06862	0.7
16-Aug-2023 11:02:29.08931	0.7
16-Aug-2023 03:11:47.10399	0.7
15-Aug-2023 19:21:04.80573	0.8
15-Aug-2023 11:30:23.14636	0.9
15-Aug-2023 03:39:40.84109	0.8
14-Aug-2023 19:48:58.86278	0.7
14-Aug-2023 11:58:17.20541	0.7
14-Aug-2023 04:07:37.14081	0.8
13-Aug-2023 20:16:55.80038	0.7
13-Aug-2023 12:26:15.10088	0.8
13-Aug-2023 04:35:34.71832	0.8
12-Aug-2023 20:44:54.02281	0.7
12-Aug-2023 12:54:12.05249	0.6
12-Aug-2023 05:03:31.35597	0.7
11-Aug-2023 21:12:50.98541	0.7
11-Aug-2023 13:22:10.28891	0.7
11-Aug-2023 05:31:28.95448	0.7
10-Aug-2023 21:34:22.40302	5.4
10-Aug-2023 16:02:25.84772	0.7
10-Aug-2023 08:11:43.8734	0.7
10-Aug-2023 00:21:02.85693	0.7
9-Aug-2023 16:30:20.88863	0.7
9-Aug-2023 08:39:38.91431	0.7
9-Aug-2023 00:48:56.939	0.7
8-Aug-2023 16:58:14.97366	0.7
8-Aug-2023 09:07:33.9642	0.7
8-Aug-2023 01:16:54.22655	0.8
7-Aug-2023 17:26:12.25923	0.7
7-Aug-2023 09:35:30.23477	0.7
7-Aug-2023 04:15:01.59636	0.8
6-Aug-2023 20:24:20.25594	0.8
6-Aug-2023 12:33:40.51828	0.7
6-Aug-2023 04:42:58.53197	0.7
5-Aug-2023 20:52:18.75116	0.7
5-Aug-2023 13:01:37.77084	0.7
5-Aug-2023 05:10:56.74338	0.7
4-Aug-2023 21:20:14.75807	0.7
4-Aug-2023 13:29:32.77275	0.7
4-Aug-2023 05:38:50.78743	0.7
3-Aug-2023 21:48:10.72983	1.0
3-Aug-2023 13:57:30.03432	0.8
3-Aug-2023 06:06:48.7009	0.7
2-Aug-2023 22:16:08.97824	0.8
2-Aug-2023 14:25:27.01692	0.7
2-Aug-2023 06:34:46.9633	0.7
1-Aug-2023 22:44:04.978	0.7
1-Aug-2023 14:53:23.96452	0.7
1-Aug-2023 07:02:42.95207	0.7
31-Jul-2023 23:12:00.97975	0.9
31-Jul-2023 15:21:20.93513	0.8
31-Jul-2023 07:30:38.95183	0.7
30-Jul-2023 23:39:56.96051	0.8
30-Jul-2023 15:49:16.25499	0.7
30-Jul-2023 07:58:34.91458	0.7
30-Jul-2023 00:07:53.25621	0.7
29-Jul-2023 16:17:13.20061	0.7
29-Jul-2023 08:26:31.2233	0.8
29-Jul-2023 00:35:50.52478	0.8
28-Jul-2023 16:45:11.10606	0.7
28-Jul-2023 08:54:30.0966	0.8
28-Jul-2023 01:03:49.3961	0.6
27-Jul-2023 17:13:08.37463	0.7
27-Jul-2023 09:22:26.39632	0.7
27-Jul-2023 01:31:44.40401	0.7
26-Jul-2023 17:41:02.41769	0.9
26-Jul-2023 09:50:20.44037	0.8
26-Jul-2023 01:59:38.44206	0.7
25-Jul-2023 18:08:57.4106	0.7
25-Jul-2023 10:18:16.38113	0.8
25-Jul-2023 02:27:34.38083	0.7
24-Jul-2023 18:36:53.66931	0.7
24-Jul-2023 10:46:12.3119	0.7
24-Jul-2023 02:55:31.59439	0.7
23-Jul-2023 19:04:49.60608	0.7
23-Jul-2023 11:14:07.61977	0.7
23-Jul-2023 03:23:25.62546	0.7
22-Jul-2023 19:32:43.63513	0.7
22-Jul-2023 11:42:01.64183	0.7
22-Jul-2023 03:51:19.64551	0.7
21-Jul-2023 20:00:37.33925	0.7
21-Jul-2023 12:09:55.35193	0.7
21-Jul-2023 04:19:13.35661	0.7
20-Jul-2023 20:28:32.33015	0.7
20-Jul-2023 12:37:50.34483	0.7
20-Jul-2023 04:47:08.34952	0.7
19-Jul-2023 20:56:26.36121	0.7
19-Jul-2023 13:05:44.3779	0.7
19-Jul-2023 05:15:03.66438	0.7
18-Jul-2023 21:24:21.67908	0.7
18-Jul-2023 13:33:39.69876	0.7
18-Jul-2023 05:42:58.34634	0.7
17-Jul-2023 21:52:17.63983	0.7
17-Jul-2023 14:01:35.66351	0.7
17-Jul-2023 06:10:53.71419	0.7
16-Jul-2023 22:20:12.73773	0.7
16-Jul-2023 14:29:30.77641	0.7
16-Jul-2023 06:38:50.72079	0.7
15-Jul-2023 22:48:10.67319	0.9
15-Jul-2023 14:57:29.68272	0.6
15-Jul-2023 07:06:47.7204	0.8
14-Jul-2023 23:16:07.04088	0.7
14-Jul-2023 15:25:25.08656	0.6
14-Jul-2023 07:34:43.12625	0.7
13-Jul-2023 23:44:01.81082	0.6
13-Jul-2023 15:53:19.85251	0.7
13-Jul-2023 08:02:37.88719	0.7
13-Jul-2023 00:04:55.51421	5.5
12-Jul-2023 16:32:51.14087	0.7
12-Jul-2023 08:42:09.17854	0.7
12-Jul-2023 00:51:27.23323	0.8
11-Jul-2023 17:00:46.23276	0.6
11-Jul-2023 09:10:04.27644	0.6
11-Jul-2023 01:19:23.27397	0.6
10-Jul-2023 17:28:43.56131	0.7
10-Jul-2023 09:38:02.25589	0.7
10-Jul-2023 01:47:20.29358	0.7
9-Jul-2023 17:56:38.33325	0.8
9-Jul-2023 10:05:57.64474	0.7
9-Jul-2023 02:15:15.68044	0.6
8-Jul-2023 18:24:34.70096	0.8
8-Jul-2023 10:33:52.74564	0.6
8-Jul-2023 02:43:11.42223	0.7
7-Jul-2023 18:52:30.74571	0.8
7-Jul-2023 11:01:49.75525	0.6
7-Jul-2023 03:11:07.80392	0.7
6-Jul-2023 19:20:25.8586	0.7
6-Jul-2023 11:29:44.85214	0.6
6-Jul-2023 03:39:03.84767	0.7
5-Jul-2023 19:48:21.90234	0.7
5-Jul-2023 11:57:41.23782	0.9
5-Jul-2023 04:06:59.28252	0.7
4-Jul-2023 20:16:17.3382	0.7
4-Jul-2023 12:25:35.39487	0.8
4-Jul-2023 04:34:53.46054	0.8
3-Jul-2023 20:44:12.14613	0.8
3-Jul-2023 12:53:30.18481	0.7
3-Jul-2023 05:02:48.2235	0.7
2-Jul-2023 21:12:06.27417	0.7
2-Jul-2023 13:21:24.31485	0.8
2-Jul-2023 05:30:44.27425	0.7
1-Jul-2023 21:40:03.27177	1.0
1-Jul-2023 13:49:22.59026	0.8
1-Jul-2023 05:58:41.27184	0.8
30-Jun-2023 22:07:59.30952	0.7
30-Jun-2023 14:17:17.34421	0.7
30-Jun-2023 06:26:35.37589	0.7
29-Jun-2023 22:35:53.42557	0.8
29-Jun-2023 14:45:12.75806	0.8
29-Jun-2023 06:54:30.81473	0.7
28-Jun-2023 23:03:48.8864	0.7
28-Jun-2023 15:13:06.95409	0.7
28-Jun-2023 07:22:25.98161	0.7
27-Jun-2023 23:31:44.05528	0.8
27-Jun-2023 15:41:02.12497	0.7
27-Jun-2023 07:50:20.19464	0.7
26-Jun-2023 23:59:39.22517	0.7
26-Jun-2023 16:08:58.2477	0.7
26-Jun-2023 08:18:16.30638	0.7
26-Jun-2023 00:27:34.34906	0.9
25-Jun-2023 16:36:53.68254	0.7
25-Jun-2023 08:46:12.38412	0.9
25-Jun-2023 00:55:30.4478	0.9
24-Jun-2023 17:04:48.50548	0.6
24-Jun-2023 09:14:07.533	0.7
24-Jun-2023 01:23:26.86049	0.7
23-Jun-2023 17:32:46.82687	1.0
23-Jun-2023 09:42:06.79427	0.7
23-Jun-2023 01:51:24.87193	0.8
22-Jun-2023 18:00:43.88248	0.8
22-Jun-2023 10:10:01.93216	0.7
22-Jun-2023 02:19:21.25664	0.7
21-Jun-2023 18:28:39.30331	0.7
21-Jun-2023 10:37:57.35699	0.8
21-Jun-2023 02:47:16.04558	0.7
20-Jun-2023 18:56:34.09926	0.7
20-Jun-2023 11:05:52.15094	0.7
20-Jun-2023 03:15:10.20062	0.7
19-Jun-2023 19:24:30.48495	0.9
19-Jun-2023 11:33:49.49149	0.7
19-Jun-2023 03:43:08.49503	0.7
18-Jun-2023 19:52:26.5687	0.7
18-Jun-2023 12:01:44.63338	0.7
18-Jun-2023 04:11:04.60776	0.7
17-Jun-2023 20:20:23.63429	0.7
17-Jun-2023 12:29:41.70097	0.7
17-Jun-2023 04:38:59.76065	0.7
16-Jun-2023 20:48:17.82332	1.0
16-Jun-2023 12:57:35.89	0.8
16-Jun-2023 05:06:53.94768	0.7
15-Jun-2023 21:16:12.00836	0.7
15-Jun-2023 13:25:30.06003	0.7
15-Jun-2023 05:34:50.04042	0.7
14-Jun-2023 21:44:08.1001	0.7
14-Jun-2023 13:53:26.14278	0.7
14-Jun-2023 06:02:44.19846	0.8
13-Jun-2023 22:12:03.53593	0.7
13-Jun-2023 14:21:21.59862	0.7
13-Jun-2023 06:30:39.6523	0.7
12-Jun-2023 22:39:58.65982	0.8
12-Jun-2023 14:49:16.7115	0.7
12-Jun-2023 06:58:34.77118	0.7
11-Jun-2023 23:07:52.83186	0.7
11-Jun-2023 15:17:12.80025	0.8
11-Jun-2023 07:26:31.82079	0.7
10-Jun-2023 23:35:50.84232	0.7
10-Jun-2023 15:45:09.85684	0.7
10-Jun-2023 07:54:29.83423	0.7
10-Jun-2023 00:03:50.10757	0.7
9-Jun-2023 16:13:08.16025	0.7
9-Jun-2023 08:22:26.22092	0.9
9-Jun-2023 00:31:44.92151	0.7
8-Jun-2023 16:41:04.24098	0.7
8-Jun-2023 08:50:22.93257	0.7
8-Jun-2023 00:59:43.23291	0.8
7-Jun-2023 17:09:02.24644	0.7
7-Jun-2023 09:18:20.29611	0.8
7-Jun-2023 01:27:38.3578	0.7
6-Jun-2023 17:36:57.36034	0.8
6-Jun-2023 09:46:16.70581	0.7
6-Jun-2023 01:55:35.4054	0.7
5-Jun-2023 18:04:53.44907	0.7
5-Jun-2023 10:14:11.49475	0.7
5-Jun-2023 02:23:31.79408	0.7
4-Jun-2023 18:32:49.84076	0.6
4-Jun-2023 10:42:07.89244	0.7
4-Jun-2023 02:51:26.58403	0.7
3-Jun-2023 19:00:45.90552	0.8
3-Jun-2023 11:10:03.9632	0.8
3-Jun-2023 03:19:23.29868	0.7
2-Jun-2023 19:28:44.21692	0.6
2-Jun-2023 11:38:02.9075	0.8
2-Jun-2023 03:47:22.22998	0.7
1-Jun-2023 19:56:40.26767	0.8
1-Jun-2023 12:05:58.95924	0.8
1-Jun-2023 04:15:17.00493	0.7
31-May-2023 20:24:37.28226	0.7
31-May-2023 12:33:55.33194	1.2
31-May-2023 04:43:13.39262	0.6
30-May-2023 20:52:31.44431	0.6
30-May-2023 13:01:51.42769	0.7
30-May-2023 05:11:10.44821	0.7
29-May-2023 21:20:28.82484	0.7
29-May-2023 13:29:46.55557	0.6
29-May-2023 05:39:05.56911	0.7
28-May-2023 21:48:23.60979	0.7
28-May-2023 13:57:41.65347	0.8
28-May-2023 06:07:00.658	0.6
27-May-2023 22:16:19.98248	0.8
27-May-2023 14:25:38.02916	0.7
27-May-2023 06:34:56.70175	0.7
26-May-2023 22:44:16.01224	0.7
26-May-2023 14:53:34.06091	0.7
26-May-2023 07:02:52.1026	0.7
25-May-2023 23:12:10.14027	0.7
25-May-2023 15:21:28.19595	0.6
25-May-2023 07:30:48.16034	1.0
24-May-2023 23:40:07.16087	0.7
24-May-2023 15:49:26.49435	0.8
24-May-2023 07:58:45.18394	0.8
24-May-2023 00:08:04.50743	0.8
23-May-2023 16:17:23.53296	0.7
23-May-2023 08:26:42.88844	0.8
23-May-2023 00:36:00.94112	0.7
22-May-2023 16:45:20.9055	0.7
22-May-2023 08:54:38.96017	0.8
22-May-2023 01:03:56.99586	0.8
21-May-2023 17:13:15.04654	0.7
21-May-2023 09:22:33.09723	0.7
21-May-2023 01:31:52.09576	0.7
20-May-2023 17:41:11.11229	0.7
20-May-2023 09:50:29.17897	0.7
20-May-2023 01:59:47.23064	0.9
19-May-2023 18:09:07.53098	0.7
19-May-2023 10:18:25.58566	0.9
19-May-2023 02:27:43.63934	0.7
18-May-2023 18:37:01.67702	0.7
18-May-2023 10:46:19.7287	0.7
18-May-2023 02:55:38.74823	0.9
17-May-2023 19:04:56.78992	0.8
17-May-2023 11:14:14.8326	0.7
17-May-2023 03:23:32.87827	0.7
16-May-2023 19:32:52.21176	0.7
16-May-2023 11:42:10.27943	0.7
16-May-2023 03:51:27.0453	0.7
16-May-2023 03:46:54.92101	Intf Shut
16-May-2023 03:41:27.13911	0.7
16-May-2023 03:41:26.17926	0.7
16-May-2023 03:31:26.27405	0.7
16-May-2023 03:31:25.63416	0.7
16-May-2023 03:21:25.72896	0.8
16-May-2023 03:21:24.44914	0.8
16-May-2023 03:11:24.54295	0.7
16-May-2023 03:11:23.58409	0.7
16-May-2023 03:01:23.67789	0.7
16-May-2023 03:01:22.71803	0.7
16-May-2023 02:51:22.81284	0.7
16-May-2023 02:51:21.85298	0.7
16-May-2023 02:41:21.94778	0.8
16-May-2023 02:41:20.66798	0.7
16-May-2023 02:31:21.40268	0.7
16-May-2023 02:31:20.12288	0.8
16-May-2023 02:21:20.21667	0.7
16-May-2023 02:21:19.25682	0.7
16-May-2023 02:11:19.35162	0.7
16-May-2023 02:11:18.39177	0.7
16-May-2023 02:01:18.48657	0.7
16-May-2023 02:01:17.52672	0.7
16-May-2023 01:51:17.62152	0.8
16-May-2023 01:51:16.34172	0.8
16-May-2023 01:41:16.43651	0.7
16-May-2023 01:41:15.79561	0.7
16-May-2023 01:31:15.89041	0.7
16-May-2023 01:31:14.61061	0.7
16-May-2023 01:21:14.70541	0.7
16-May-2023 01:21:13.74556	0.7
16-May-2023 01:11:13.84035	0.7
16-May-2023 01:11:13.20045	0.7
16-May-2023 01:01:13.29526	0.7
