Time,Value,Value Attributes
29-Mar-2024,18:50:12.59375,26
29-Mar-2024,18:50:11.59375,26
29-Mar-2024,18:50:09.59375,26
29-Mar-2024,18:50:06.59375,26
29-Mar-2024,18:50:03.59375,26
29-Mar-2024,18:50:00.59375,26
29-Mar-2024,18:49:51.59375,26
29-Mar-2024,18:49:50.59375,26
29-Mar-2024,18:49:44.59375,26
29-Mar-2024,18:49:43.59375,26
29-Mar-2024,18:49:30.5625,26
29-Mar-2024,18:49:27.5625,26
29-Mar-2024,18:49:26.5625,26
29-Mar-2024,18:49:21.5625,26
29-Mar-2024,18:49:20.5625,26
29-Mar-2024,18:49:19.5625,26
29-Mar-2024,18:49:18.5625,26
29-Mar-2024,18:49:07.53125,26
29-Mar-2024,18:49:03.53125,26
29-Mar-2024,18:49:02.53125,26
29-Mar-2024,18:49:01.53125,26
29-Mar-2024,18:48:54.53125,26
29-Mar-2024,18:48:53.53125,26
29-Mar-2024,18:48:52.53125,26
29-Mar-2024,18:48:47.53125,26
29-Mar-2024,18:48:46.53125,26
29-Mar-2024,18:48:44.53125,26
29-Mar-2024,18:48:30.53125,26
29-Mar-2024,18:48:29.53125,26
29-Mar-2024,18:48:27.53125,26
29-Mar-2024,18:48:23.5,26
29-Mar-2024,18:48:22.5,26
29-Mar-2024,18:48:21.5,26
29-Mar-2024,18:48:14.5,26
29-Mar-2024,18:48:11.5,26
29-Mar-2024,18:48:10.5,26
29-Mar-2024,18:48:06.5,26
29-Mar-2024,18:48:05.5,26
29-Mar-2024,18:48:03.5,26
29-Mar-2024,18:47:56.46875,26
29-Mar-2024,18:47:55.46875,26
29-Mar-2024,18:47:52.46875,26
29-Mar-2024,18:47:39.46875,26
29-Mar-2024,18:47:38.46875,26
29-Mar-2024,18:47:36.46875,26
29-Mar-2024,18:47:28.4375,26
29-Mar-2024,18:47:27.4375,26
29-Mar-2024,18:47:26.4375,26
29-Mar-2024,18:47:25.4375,26
29-Mar-2024,18:47:23.4375,26
29-Mar-2024,18:47:18.4375,26
29-Mar-2024,18:47:17.4375,26
29-Mar-2024,18:47:15.4375,26
29-Mar-2024,18:47:07.4375,26
29-Mar-2024,18:47:06.4375,26
29-Mar-2024,18:47:04.4375,26
29-Mar-2024,18:46:55.4375,26
29-Mar-2024,18:46:47.4375,26
29-Mar-2024,18:46:46.4375,26
29-Mar-2024,18:46:41.4375,26
29-Mar-2024,18:46:40.40625,26
29-Mar-2024,18:46:39.40625,26
29-Mar-2024,18:46:32.40625,26
29-Mar-2024,18:46:30.40625,26
29-Mar-2024,18:46:29.40625,26
29-Mar-2024,18:46:15.40625,26
29-Mar-2024,18:46:07.375,26
29-Mar-2024,18:46:05.375,26
29-Mar-2024,18:46:04.375,26
29-Mar-2024,18:45:59.375,26
29-Mar-2024,18:45:56.34375,26
29-Mar-2024,18:45:55.34375,26
29-Mar-2024,18:45:36.3125,26
29-Mar-2024,18:45:35.3125,26
29-Mar-2024,18:45:33.3125,26
29-Mar-2024,18:45:26.3125,26
29-Mar-2024,18:45:25.3125,26
29-Mar-2024,18:45:24.3125,26
29-Mar-2024,18:45:15.3125,26
29-Mar-2024,18:45:14.3125,26
29-Mar-2024,18:45:12.3125,26
29-Mar-2024,18:45:04.3125,26
29-Mar-2024,18:44:56.3125,26
29-Mar-2024,18:44:54.3125,26
29-Mar-2024,18:44:53.3125,26
29-Mar-2024,18:44:50.3125,26
29-Mar-2024,18:44:23.28125,26
29-Mar-2024,18:44:22.28125,26
29-Mar-2024,18:44:21.28125,26
29-Mar-2024,18:44:20.28125,26
29-Mar-2024,18:44:17.28125,26
29-Mar-2024,18:43:49.28125,26
29-Mar-2024,18:43:26.25,26
29-Mar-2024,18:43:24.25,26
29-Mar-2024,18:43:20.25,26
29-Mar-2024,18:43:19.25,26
29-Mar-2024,18:43:18.25,26
29-Mar-2024,18:43:16.25,26
29-Mar-2024,18:43:12.21875,26
29-Mar-2024,18:43:10.21875,26
29-Mar-2024,18:43:09.21875,26
29-Mar-2024,18:43:04.21875,26
29-Mar-2024,18:43:03.21875,26
29-Mar-2024,18:43:02.21875,26
29-Mar-2024,18:43:00.21875,26
29-Mar-2024,18:42:59.21875,26
29-Mar-2024,18:42:57.21875,26
29-Mar-2024,18:42:56.21875,26
29-Mar-2024,18:42:51.21875,26
29-Mar-2024,18:42:47.21875,26
29-Mar-2024,18:42:46.21875,26
29-Mar-2024,18:42:45.21875,26
29-Mar-2024,18:42:43.21875,26
29-Mar-2024,18:42:41.21875,26
29-Mar-2024,18:42:37.1875,26
29-Mar-2024,18:42:35.1875,26
29-Mar-2024,18:42:34.1875,26
29-Mar-2024,18:42:32.1875,26
29-Mar-2024,18:42:30.1875,26
29-Mar-2024,18:42:28.1875,26
29-Mar-2024,18:42:27.1875,26
29-Mar-2024,18:42:23.1875,26
29-Mar-2024,18:42:22.1875,26
29-Mar-2024,18:42:21.1875,26
29-Mar-2024,18:42:16.1875,26
29-Mar-2024,18:42:15.1875,26
29-Mar-2024,18:42:14.1875,26
29-Mar-2024,18:42:13.1875,26
29-Mar-2024,18:42:11.1875,26
29-Mar-2024,18:42:09.1875,26
29-Mar-2024,18:42:07.1875,26
29-Mar-2024,18:42:02.1875,26
29-Mar-2024,18:41:56.1875,26
29-Mar-2024,18:41:51.1875,26
29-Mar-2024,18:41:50.1875,26
29-Mar-2024,18:41:49.1875,26
29-Mar-2024,18:41:42.15625,26
29-Mar-2024,18:41:40.15625,26
29-Mar-2024,18:41:37.15625,26
29-Mar-2024,18:41:25.125,26
29-Mar-2024,18:41:24.125,26
29-Mar-2024,18:41:23.125,26
29-Mar-2024,18:41:21.125,26
29-Mar-2024,18:41:18.125,26
29-Mar-2024,18:41:16.125,26
29-Mar-2024,18:41:15.125,26
29-Mar-2024,18:41:07.125,26
29-Mar-2024,18:41:05.125,26
29-Mar-2024,18:41:04.125,26
29-Mar-2024,18:41:03.125,26
29-Mar-2024,18:41:01.125,26
29-Mar-2024,18:40:59.125,26
29-Mar-2024,18:40:58.125,26
29-Mar-2024,18:40:48.09375,26
29-Mar-2024,18:40:47.09375,26
29-Mar-2024,18:40:46.09375,26
29-Mar-2024,18:40:38.09375,26
29-Mar-2024,18:40:37.09375,26
29-Mar-2024,18:40:36.09375,26
29-Mar-2024,18:40:34.09375,26
29-Mar-2024,18:40:32.09375,26
29-Mar-2024,18:40:31.09375,26
29-Mar-2024,18:40:30.09375,26
29-Mar-2024,18:40:28.09375,26
29-Mar-2024,18:40:27.09375,26
29-Mar-2024,18:40:24.09375,26
29-Mar-2024,18:40:23.09375,26
29-Mar-2024,18:40:20.09375,26
29-Mar-2024,18:40:19.09375,26
29-Mar-2024,18:40:17.09375,26
29-Mar-2024,18:40:15.09375,26
29-Mar-2024,18:40:13.09375,26
29-Mar-2024,18:40:12.09375,26
29-Mar-2024,18:40:11.0625,26
29-Mar-2024,18:40:08.0625,26
29-Mar-2024,18:40:07.0625,26
29-Mar-2024,18:40:02.03125,26
29-Mar-2024,18:39:56.03125,26
29-Mar-2024,18:39:55.03125,26
29-Mar-2024,18:39:43.03125,26
29-Mar-2024,18:39:36.03125,26
29-Mar-2024,18:39:34.03125,26
29-Mar-2024,18:39:33.03125,26
29-Mar-2024,18:39:32.03125,26
29-Mar-2024,18:39:29,26
29-Mar-2024,18:39:28,26
29-Mar-2024,18:39:27,26
29-Mar-2024,18:39:26,26
29-Mar-2024,18:39:24,26
29-Mar-2024,18:39:23,26
29-Mar-2024,18:39:20,26
29-Mar-2024,18:39:19,26
29-Mar-2024,18:39:16,26
29-Mar-2024,18:39:15,26
29-Mar-2024,18:38:56,26
29-Mar-2024,18:38:54,26
29-Mar-2024,18:38:50,26
29-Mar-2024,18:38:46,26
29-Mar-2024,18:38:44.96875,26
29-Mar-2024,18:38:42.96875,26
29-Mar-2024,18:38:41.96875,26
29-Mar-2024,18:38:40.96875,26
29-Mar-2024,18:38:37.96875,26
29-Mar-2024,18:38:36.96875,26
29-Mar-2024,18:38:35.96875,26
29-Mar-2024,18:38:25.96875,26
29-Mar-2024,18:38:24.96875,26
29-Mar-2024,18:38:13.96875,26
29-Mar-2024,18:38:08.96875,26
29-Mar-2024,18:38:04.96875,26
29-Mar-2024,18:38:03.96875,26
29-Mar-2024,18:38:02.96875,26
29-Mar-2024,18:37:57.96875,26
29-Mar-2024,18:37:56.96875,27
29-Mar-2024,18:37:55.96875,27
29-Mar-2024,18:37:54.96875,26
29-Mar-2024,18:37:50.96875,26
29-Mar-2024,18:37:48.96875,26
29-Mar-2024,18:37:46.96875,26
29-Mar-2024,18:37:45.96875,26
29-Mar-2024,18:37:42.96875,26
29-Mar-2024,18:37:41.96875,26
29-Mar-2024,18:37:40.9375,26
29-Mar-2024,18:37:37.9375,27
29-Mar-2024,18:37:35.9375,26
29-Mar-2024,18:37:30.90625,26
29-Mar-2024,18:37:26.90625,26
29-Mar-2024,18:37:16.875,26
29-Mar-2024,18:37:07.84375,26
29-Mar-2024,18:37:06.84375,26
29-Mar-2024,18:37:01.84375,26
29-Mar-2024,18:37:00.84375,26
29-Mar-2024,18:36:59.84375,26
29-Mar-2024,18:36:58.84375,26
29-Mar-2024,18:36:50.84375,26
29-Mar-2024,18:36:35.84375,26
29-Mar-2024,18:36:34.84375,26
29-Mar-2024,18:36:29.84375,26
29-Mar-2024,18:36:18.84375,26
29-Mar-2024,18:36:07.84375,26
29-Mar-2024,18:36:06.84375,26
29-Mar-2024,18:35:59.84375,26
29-Mar-2024,18:35:58.84375,26
29-Mar-2024,18:35:57.84375,26
29-Mar-2024,18:35:51.84375,26
29-Mar-2024,18:35:50.84375,26
29-Mar-2024,18:35:49.84375,26
29-Mar-2024,18:35:44.84375,26
29-Mar-2024,18:35:43.84375,26
29-Mar-2024,18:35:35.84375,26
29-Mar-2024,18:35:32.84375,26
29-Mar-2024,18:35:31.84375,26
29-Mar-2024,18:35:22.84375,26
29-Mar-2024,18:35:19.84375,26
29-Mar-2024,18:35:12.8125,26
29-Mar-2024,18:35:00.8125,26
29-Mar-2024,18:34:59.8125,26
29-Mar-2024,18:34:52.8125,26
29-Mar-2024,18:34:39.8125,26
29-Mar-2024,18:34:37.8125,26
29-Mar-2024,18:34:36.8125,26
29-Mar-2024,18:34:35.8125,26
29-Mar-2024,18:34:34.8125,26
29-Mar-2024,18:34:31.8125,26
29-Mar-2024,18:34:30.8125,26
29-Mar-2024,18:34:26.8125,26
29-Mar-2024,18:34:22.8125,26
29-Mar-2024,18:34:20.8125,26
29-Mar-2024,18:34:11.8125,26
29-Mar-2024,18:34:10.8125,26
29-Mar-2024,18:34:03.78125,26
29-Mar-2024,18:34:02.78125,26
29-Mar-2024,18:34:01.78125,26
29-Mar-2024,18:33:58.78125,26
29-Mar-2024,18:33:57.78125,26
29-Mar-2024,18:33:56.78125,26
29-Mar-2024,18:33:54.78125,26
29-Mar-2024,18:33:52.78125,26
29-Mar-2024,18:33:50.78125,26
29-Mar-2024,18:33:49.78125,26
29-Mar-2024,18:33:48.75,26
29-Mar-2024,18:33:38.75,26
29-Mar-2024,18:33:36.75,26
29-Mar-2024,18:33:35.75,26
29-Mar-2024,18:33:23.75,26
29-Mar-2024,18:33:11.75,26
29-Mar-2024,18:33:10.75,26
29-Mar-2024,18:33:08.75,26
29-Mar-2024,18:33:02.75,26
29-Mar-2024,18:33:01.75,26
29-Mar-2024,18:33:00.75,26
29-Mar-2024,18:32:53.75,26
29-Mar-2024,18:32:52.75,26
29-Mar-2024,18:32:51.75,26
29-Mar-2024,18:32:39.75,26
29-Mar-2024,18:32:38.75,26
29-Mar-2024,18:32:36.75,26
29-Mar-2024,18:32:35.75,26
29-Mar-2024,18:32:34.75,26
29-Mar-2024,18:32:33.75,26
29-Mar-2024,18:32:32.75,26
29-Mar-2024,18:32:21.75,26
29-Mar-2024,18:32:20.75,26
29-Mar-2024,18:32:19.75,26
29-Mar-2024,18:32:12.75,26
29-Mar-2024,18:32:11.75,26
29-Mar-2024,18:32:09.75,26
29-Mar-2024,18:32:07.75,26
29-Mar-2024,18:32:02.75,26
29-Mar-2024,18:32:01.75,26
29-Mar-2024,18:32:00.75,26
29-Mar-2024,18:31:58.75,26
29-Mar-2024,18:31:53.75,26
29-Mar-2024,18:31:51.75,26
29-Mar-2024,18:31:50.75,26
29-Mar-2024,18:31:49.75,26
29-Mar-2024,18:31:47.75,26
29-Mar-2024,18:31:45.75,26
29-Mar-2024,18:31:43.75,26
29-Mar-2024,18:31:42.75,26
29-Mar-2024,18:31:40.71875,26
29-Mar-2024,18:31:39.71875,26
29-Mar-2024,18:31:33.71875,26
29-Mar-2024,18:31:32.71875,26
29-Mar-2024,18:31:31.71875,26
29-Mar-2024,18:31:26.71875,26
29-Mar-2024,18:31:07.71875,26
29-Mar-2024,18:31:06.71875,26
29-Mar-2024,18:31:02.71875,26
29-Mar-2024,18:30:59.71875,27
29-Mar-2024,18:30:58.71875,26
29-Mar-2024,18:30:54.71875,26
29-Mar-2024,18:30:52.71875,26
29-Mar-2024,18:30:50.71875,26
29-Mar-2024,18:30:42.71875,26
29-Mar-2024,18:30:41.71875,26
29-Mar-2024,18:30:40.71875,26
29-Mar-2024,18:30:08.6875,26
29-Mar-2024,18:30:06.6875,27
29-Mar-2024,18:30:02.65625,26
29-Mar-2024,18:29:59.65625,27
29-Mar-2024,18:29:57.65625,26
29-Mar-2024,18:29:54.65625,26
29-Mar-2024,18:29:53.65625,26
29-Mar-2024,18:29:52.65625,26
29-Mar-2024,18:29:51.65625,26
29-Mar-2024,18:29:29.65625,26
29-Mar-2024,18:29:27.65625,26
29-Mar-2024,18:29:26.65625,26
29-Mar-2024,18:29:19.65625,26
29-Mar-2024,18:29:15.65625,27
29-Mar-2024,18:29:13.65625,26
29-Mar-2024,18:28:59.65625,26
29-Mar-2024,18:28:58.65625,26
29-Mar-2024,18:28:57.65625,26
29-Mar-2024,18:28:50.65625,26
29-Mar-2024,18:28:30.65625,26
29-Mar-2024,18:28:29.65625,26
29-Mar-2024,18:28:28.65625,26
29-Mar-2024,18:28:07.625,26
29-Mar-2024,18:28:06.625,27
29-Mar-2024,18:27:54.59375,26
29-Mar-2024,18:27:52.59375,27
29-Mar-2024,18:27:49.59375,26
29-Mar-2024,18:27:48.59375,27
29-Mar-2024,18:27:47.59375,26
29-Mar-2024,18:27:44.59375,26
29-Mar-2024,18:27:43.59375,27
29-Mar-2024,18:27:42.59375,26
29-Mar-2024,18:27:30.59375,26
29-Mar-2024,18:27:29.59375,27
29-Mar-2024,18:27:28.59375,26
29-Mar-2024,18:27:23.59375,26
29-Mar-2024,18:27:11.59375,26
29-Mar-2024,18:27:10.59375,26
29-Mar-2024,18:27:09.59375,26
29-Mar-2024,18:26:59.59375,26
29-Mar-2024,18:26:58.59375,27
29-Mar-2024,18:26:54.59375,26
29-Mar-2024,18:26:53.59375,27
29-Mar-2024,18:26:52.59375,26
29-Mar-2024,18:26:41.59375,26
29-Mar-2024,18:26:38.59375,27
29-Mar-2024,18:26:37.59375,26
29-Mar-2024,18:26:36.59375,27
29-Mar-2024,18:26:34.59375,26
29-Mar-2024,18:25:42.59375,26
29-Mar-2024,18:25:41.59375,26
29-Mar-2024,18:25:40.59375,26
29-Mar-2024,18:25:22.5625,26
29-Mar-2024,18:25:21.5625,27
29-Mar-2024,18:25:20.5625,26
29-Mar-2024,18:24:27.53125,26
29-Mar-2024,18:24:26.53125,27
29-Mar-2024,18:24:24.53125,26
29-Mar-2024,18:24:23.53125,26
29-Mar-2024,18:24:15.53125,26
29-Mar-2024,18:24:14.53125,27
29-Mar-2024,18:24:13.53125,26
29-Mar-2024,18:23:44.53125,26
29-Mar-2024,18:23:43.53125,27
29-Mar-2024,18:23:42.53125,27
29-Mar-2024,18:23:11.5,26
29-Mar-2024,18:23:10.5,27
29-Mar-2024,18:23:08.5,26
29-Mar-2024,18:23:07.5,26
29-Mar-2024,18:23:02.5,26
29-Mar-2024,18:22:35.5,27
29-Mar-2024,18:22:32.5,26
29-Mar-2024,18:22:26.5,27
29-Mar-2024,18:22:25.5,26
29-Mar-2024,18:22:24.5,27
29-Mar-2024,18:22:20.5,27
29-Mar-2024,18:22:19.5,26
29-Mar-2024,18:22:16.5,27
29-Mar-2024,18:21:58.46875,27
29-Mar-2024,18:21:57.46875,26
29-Mar-2024,18:21:55.46875,27
29-Mar-2024,18:21:41.46875,27
29-Mar-2024,18:21:39.46875,26
29-Mar-2024,18:21:38.46875,27
29-Mar-2024,18:21:36.46875,26
29-Mar-2024,18:21:35.46875,27
29-Mar-2024,18:21:33.46875,26
29-Mar-2024,18:21:28.46875,27
29-Mar-2024,18:21:27.46875,26
29-Mar-2024,18:21:26.46875,27
29-Mar-2024,18:21:21.46875,27
29-Mar-2024,18:21:20.46875,26
29-Mar-2024,18:21:19.46875,27
29-Mar-2024,18:21:16.46875,27
29-Mar-2024,18:21:15.46875,26
29-Mar-2024,18:21:14.46875,27
29-Mar-2024,18:21:12.46875,26
29-Mar-2024,18:21:05.46875,27
29-Mar-2024,18:21:04.46875,26
29-Mar-2024,18:21:02.46875,27
29-Mar-2024,18:20:58.46875,27
29-Mar-2024,18:20:56.46875,26
29-Mar-2024,18:20:55.46875,27
29-Mar-2024,18:20:54.46875,26
29-Mar-2024,18:20:50.46875,26
29-Mar-2024,18:20:49.46875,27
29-Mar-2024,18:20:44.4375,26
29-Mar-2024,18:20:43.4375,27
29-Mar-2024,18:20:42.4375,26
29-Mar-2024,18:20:40.4375,27
29-Mar-2024,18:20:38.4375,26
29-Mar-2024,18:20:36.4375,26
29-Mar-2024,18:20:35.4375,26
29-Mar-2024,18:20:32.4375,27
29-Mar-2024,18:20:31.4375,26
29-Mar-2024,18:20:24.4375,27
29-Mar-2024,18:20:23.4375,26
29-Mar-2024,18:20:18.4375,26
29-Mar-2024,18:20:11.4375,27
29-Mar-2024,18:20:08.4375,26
29-Mar-2024,18:20:07.4375,27
29-Mar-2024,18:20:06.4375,26
29-Mar-2024,18:20:05.4375,27
29-Mar-2024,18:20:04.4375,26
29-Mar-2024,18:20:01.4375,26
29-Mar-2024,18:20:00.4375,27
29-Mar-2024,18:19:59.4375,26
29-Mar-2024,18:19:57.4375,27
29-Mar-2024,18:19:54.4375,26
29-Mar-2024,18:19:52.4375,27
29-Mar-2024,18:19:50.4375,26
29-Mar-2024,18:19:45.4375,26
29-Mar-2024,18:19:44.4375,27
29-Mar-2024,18:19:42.4375,26
29-Mar-2024,18:19:39.4375,27
29-Mar-2024,18:19:38.4375,26
29-Mar-2024,18:19:34.40625,26
29-Mar-2024,18:19:31.40625,26
29-Mar-2024,18:19:25.40625,27
29-Mar-2024,18:19:23.40625,26
29-Mar-2024,18:19:17.40625,26
29-Mar-2024,18:19:16.40625,27
29-Mar-2024,18:19:15.40625,26
29-Mar-2024,18:19:13.40625,27
29-Mar-2024,18:19:09.40625,26
29-Mar-2024,18:19:04.40625,26
29-Mar-2024,18:19:03.40625,27
29-Mar-2024,18:18:59.40625,26
29-Mar-2024,18:18:56.40625,27
29-Mar-2024,18:18:55.40625,26
29-Mar-2024,18:18:47.40625,26
29-Mar-2024,18:18:45.40625,26
29-Mar-2024,18:18:43.40625,26
29-Mar-2024,18:18:42.40625,26
29-Mar-2024,18:18:36.40625,26
29-Mar-2024,18:18:31.40625,26
29-Mar-2024,18:18:30.40625,27
29-Mar-2024,18:18:29.40625,26
29-Mar-2024,18:18:28.40625,27
29-Mar-2024,18:18:26.40625,26
29-Mar-2024,18:18:24.40625,26
29-Mar-2024,18:18:21.40625,26
29-Mar-2024,18:18:19.40625,26
29-Mar-2024,18:18:16.40625,26
29-Mar-2024,18:18:15.40625,27
29-Mar-2024,18:18:13.40625,26
29-Mar-2024,18:18:06.40625,26
29-Mar-2024,18:18:05.40625,27
29-Mar-2024,18:18:04.40625,26
29-Mar-2024,18:18:00.40625,26
29-Mar-2024,18:17:59.40625,27
29-Mar-2024,18:17:58.40625,26
29-Mar-2024,18:17:57.375,27
29-Mar-2024,18:17:56.375,26
29-Mar-2024,18:17:53.34375,26
29-Mar-2024,18:17:46.34375,26
29-Mar-2024,18:17:44.34375,27
29-Mar-2024,18:17:43.34375,26
29-Mar-2024,18:17:41.3125,27
29-Mar-2024,18:17:40.3125,26
29-Mar-2024,18:17:39.3125,27
29-Mar-2024,18:17:37.28125,27
29-Mar-2024,18:17:36.28125,26
29-Mar-2024,18:17:32.28125,26
29-Mar-2024,18:17:31.28125,26
29-Mar-2024,18:17:28.28125,27
29-Mar-2024,18:17:27.28125,26
29-Mar-2024,18:17:26.28125,27
29-Mar-2024,18:17:25.28125,26
29-Mar-2024,18:17:22.28125,26
29-Mar-2024,18:17:21.28125,27
29-Mar-2024,18:17:20.28125,26
29-Mar-2024,18:17:16.28125,26
29-Mar-2024,18:17:15.28125,27
29-Mar-2024,18:17:14.28125,26
29-Mar-2024,18:16:55.25,26
29-Mar-2024,18:16:54.25,27
29-Mar-2024,18:16:53.25,26
29-Mar-2024,18:16:46.15625,26
29-Mar-2024,18:16:36.15625,26
29-Mar-2024,18:16:35.15625,26
29-Mar-2024,18:16:34.15625,26
29-Mar-2024,18:16:33.15625,26
29-Mar-2024,18:16:29.125,27
29-Mar-2024,18:16:26.125,26
29-Mar-2024,18:16:24.125,27
29-Mar-2024,18:16:21.09375,26
29-Mar-2024,18:16:20.09375,27
29-Mar-2024,18:16:18.09375,27
29-Mar-2024,18:16:17.09375,26
29-Mar-2024,18:16:16.09375,26
29-Mar-2024,18:16:15.09375,26
29-Mar-2024,18:16:14.09375,27
29-Mar-2024,18:16:13.09375,26
29-Mar-2024,18:16:11.09375,26
29-Mar-2024,18:15:50.09375,26
29-Mar-2024,18:15:49.09375,26
29-Mar-2024,18:15:48.09375,26
29-Mar-2024,18:15:45.09375,26
29-Mar-2024,18:15:44.09375,26
29-Mar-2024,18:15:43.09375,26
29-Mar-2024,18:15:27.0625,26
29-Mar-2024,18:15:26.0625,26
29-Mar-2024,18:15:25.0625,26
29-Mar-2024,18:15:20.0625,26
29-Mar-2024,18:15:19.0625,26
29-Mar-2024,18:15:18.0625,26
29-Mar-2024,18:14:58.03125,26
29-Mar-2024,18:14:55.03125,26
29-Mar-2024,18:14:53.03125,26
29-Mar-2024,18:14:51.03125,26
29-Mar-2024,18:14:50.03125,26
29-Mar-2024,18:14:45.03125,26
29-Mar-2024,18:14:44.03125,26
29-Mar-2024,18:14:42.03125,26
29-Mar-2024,18:14:23.03125,26
29-Mar-2024,18:14:21.03125,26
29-Mar-2024,18:14:20.03125,26
29-Mar-2024,18:14:13.03125,26
29-Mar-2024,18:14:12.03125,26
29-Mar-2024,18:14:03.03125,26
29-Mar-2024,18:14:02.03125,26
29-Mar-2024,18:13:59.03125,26
29-Mar-2024,18:13:58.03125,26
29-Mar-2024,18:13:51,26
29-Mar-2024,18:13:44,27
29-Mar-2024,18:13:43,26
29-Mar-2024,18:13:26,26
29-Mar-2024,18:13:25,27
29-Mar-2024,18:13:24,26
29-Mar-2024,18:13:14,26
29-Mar-2024,18:13:12,27
29-Mar-2024,18:13:10.96875,26
29-Mar-2024,18:13:07.96875,26
29-Mar-2024,18:13:06.96875,27
29-Mar-2024,18:13:05.96875,26
29-Mar-2024,18:13:04.96875,27
29-Mar-2024,18:13:02.96875,26
29-Mar-2024,18:12:47.96875,26
29-Mar-2024,18:12:46.96875,27
29-Mar-2024,18:12:45.96875,26
29-Mar-2024,18:12:44.96875,27
29-Mar-2024,18:12:43.96875,26
29-Mar-2024,18:12:39.96875,27
29-Mar-2024,18:12:38.96875,26
29-Mar-2024,18:12:29.96875,26
29-Mar-2024,18:12:28.96875,27
29-Mar-2024,18:12:27.96875,26
29-Mar-2024,18:12:26.9375,27
29-Mar-2024,18:12:25.9375,26
29-Mar-2024,18:12:23.9375,27
29-Mar-2024,18:12:21.9375,26
29-Mar-2024,18:12:19.9375,27
29-Mar-2024,18:12:18.9375,26
29-Mar-2024,18:12:15.9375,27
29-Mar-2024,18:12:14.9375,26
29-Mar-2024,18:12:05.9375,26
29-Mar-2024,18:12:04.9375,27
29-Mar-2024,18:12:01.90625,26
29-Mar-2024,18:11:48.90625,26
29-Mar-2024,18:11:47.875,27
29-Mar-2024,18:11:45.875,26
29-Mar-2024,18:11:43.875,27
29-Mar-2024,18:11:42.875,26
29-Mar-2024,18:11:41.875,27
29-Mar-2024,18:11:38.875,26
29-Mar-2024,18:11:35.875,26
29-Mar-2024,18:11:34.875,27
29-Mar-2024,18:11:33.875,26
29-Mar-2024,18:11:29.875,26
29-Mar-2024,18:11:28.875,27
29-Mar-2024,18:11:27.875,26
29-Mar-2024,18:11:24.875,27
29-Mar-2024,18:11:23.875,26
29-Mar-2024,18:11:21.875,27
29-Mar-2024,18:11:18.875,27
29-Mar-2024,18:11:17.875,26
29-Mar-2024,18:11:16.875,27
29-Mar-2024,18:11:13.875,26
29-Mar-2024,18:11:11.875,27
29-Mar-2024,18:11:09.875,26
29-Mar-2024,18:11:07.875,27
29-Mar-2024,18:11:03.84375,26
29-Mar-2024,18:10:57.84375,26
29-Mar-2024,18:10:56.84375,27
29-Mar-2024,18:10:54.84375,26
29-Mar-2024,18:10:50.8125,26
29-Mar-2024,18:10:49.8125,27
29-Mar-2024,18:10:45.8125,27
29-Mar-2024,18:10:44.8125,26
29-Mar-2024,18:10:43.8125,27
29-Mar-2024,18:10:42.78125,26
29-Mar-2024,18:10:41.78125,27
29-Mar-2024,18:10:38.78125,27
29-Mar-2024,18:10:37.78125,26
29-Mar-2024,18:10:36.78125,27
29-Mar-2024,18:10:33.78125,27
29-Mar-2024,18:10:32.78125,26
29-Mar-2024,18:10:29.78125,27
29-Mar-2024,18:10:28.78125,26
29-Mar-2024,18:10:25.78125,27
29-Mar-2024,18:10:20.78125,27
29-Mar-2024,18:10:19.78125,26
29-Mar-2024,18:10:16.78125,27
29-Mar-2024,18:10:13.78125,26
29-Mar-2024,18:10:08.75,26
29-Mar-2024,18:10:07.75,27
29-Mar-2024,18:10:05.75,26
29-Mar-2024,18:10:01.75,26
29-Mar-2024,18:10:00.75,27
29-Mar-2024,18:09:58.75,26
29-Mar-2024,18:09:57.75,27
29-Mar-2024,18:09:56.75,27
29-Mar-2024,18:09:46.75,27
29-Mar-2024,18:09:45.75,26
29-Mar-2024,18:09:42.75,26
29-Mar-2024,18:09:41.71875,27
29-Mar-2024,18:09:39.71875,27
29-Mar-2024,18:09:35.71875,27
29-Mar-2024,18:09:34.71875,27
29-Mar-2024,18:09:33.71875,27
29-Mar-2024,18:09:29.71875,27
29-Mar-2024,18:09:28.71875,27
29-Mar-2024,18:09:27.71875,27
29-Mar-2024,18:09:24.71875,27
29-Mar-2024,18:09:23.71875,27
29-Mar-2024,18:09:22.71875,27
29-Mar-2024,18:09:17.71875,27
29-Mar-2024,18:09:16.71875,27
29-Mar-2024,18:09:15.71875,27
29-Mar-2024,18:09:14.71875,27
29-Mar-2024,18:09:13.71875,27
29-Mar-2024,18:09:09.71875,27
29-Mar-2024,18:09:08.71875,27
29-Mar-2024,18:09:07.71875,27
29-Mar-2024,18:09:00.71875,27
29-Mar-2024,18:08:59.71875,27
29-Mar-2024,18:08:56.71875,27
29-Mar-2024,18:08:55.71875,27
29-Mar-2024,18:08:52.71875,27
29-Mar-2024,18:08:51.71875,27
29-Mar-2024,18:08:50.71875,27
29-Mar-2024,18:08:49.71875,27
29-Mar-2024,18:08:48.71875,27
29-Mar-2024,18:08:41.6875,27
29-Mar-2024,18:08:40.6875,27
29-Mar-2024,18:08:38.6875,27
29-Mar-2024,18:08:36.6875,27
29-Mar-2024,18:08:35.6875,27
29-Mar-2024,18:08:32.6875,27
29-Mar-2024,18:08:31.6875,27
29-Mar-2024,18:08:30.6875,27
